罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,自動車盗,洲本,内町,282057,兵庫県,洲本市,塩屋１丁目,2021[sanitize]10[sanitize]13,10,その他,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,南あわじ,北阿万,282243,兵庫県,南あわじ市,北阿万伊賀野,2021[sanitize]02[sanitize]01,00,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,南あわじ,北阿万,282243,兵庫県,南あわじ市,北阿万伊賀野,2021[sanitize]02[sanitize]10,00,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,南あわじ,北阿万,282243,兵庫県,南あわじ市,北阿万伊賀野,2021[sanitize]02[sanitize]20,00,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,南あわじ,北阿万,282243,兵庫県,南あわじ市,北阿万伊賀野,2021[sanitize]03[sanitize]01,00,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,南あわじ,北阿万,282243,兵庫県,南あわじ市,北阿万伊賀野,2021[sanitize]03[sanitize]10,00,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,南あわじ,北阿万,282243,兵庫県,南あわじ市,北阿万伊賀野,2021[sanitize]03[sanitize]20,00,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,南あわじ,北阿万,282243,兵庫県,南あわじ市,北阿万伊賀野,2021[sanitize]03[sanitize]20,00,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,南あわじ,北阿万,282243,兵庫県,南あわじ市,北阿万伊賀野,2021[sanitize]04[sanitize]04,00,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,南あわじ,北阿万,282243,兵庫県,南あわじ市,北阿万伊賀野,2021[sanitize]04[sanitize]06,00,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,南あわじ,北阿万,282243,兵庫県,南あわじ市,北阿万伊賀野,2021[sanitize]04[sanitize]17,00,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,南あわじ,北阿万,282243,兵庫県,南あわじ市,北阿万伊賀野,2021[sanitize]04[sanitize]18,00,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,南あわじ,北阿万,282243,兵庫県,南あわじ市,北阿万伊賀野,2021[sanitize]04[sanitize]20,16,その他,その他,キーあり,なし,貨物自動車
窃盗,自動車盗,南あわじ,志知,282243,兵庫県,南あわじ市,志知,2020[sanitize]07[sanitize]01,00,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,南あわじ,志知,282243,兵庫県,南あわじ市,志知,2020[sanitize]08[sanitize]01,00,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,南あわじ,志知,282243,兵庫県,南あわじ市,志知,2020[sanitize]09[sanitize]01,00,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,南あわじ,青木,282243,兵庫県,南あわじ市,志知中島,2021[sanitize]09[sanitize]02,16,その他,駐車（輪）場,キーあり,なし,貨物自動車
