罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,自動車盗,長田,長田東,281069,兵庫県,神戸市長田区,六番町２丁目,2023[sanitize]03[sanitize]01,18,駐車（輪）場,駐車（輪）場,キーあり,なし,乗用自動車
窃盗,自動車盗,須磨,若宮,281077,兵庫県,神戸市須磨区,鷹取町２丁目,2022[sanitize]06[sanitize]14,13,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,垂水,霞ヶ丘,281085,兵庫県,神戸市垂水区,霞ケ丘６丁目,2023[sanitize]03[sanitize]11,16,駐車（輪）場,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,垂水,,282014,兵庫県,姫路市,夢前町又坂,2023[sanitize]05[sanitize]19,09,道路上,その他,キーあり,なし,乗用自動車
窃盗,自動車盗,神戸水上,ポートアイランド,281107,兵庫県,神戸市中央区,港島１丁目,2023[sanitize]10[sanitize]17,19,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,なし
窃盗,自動車盗,神戸水上,ポートアイランド,281107,兵庫県,神戸市中央区,港島３丁目,2023[sanitize]07[sanitize]30,11,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,乗用自動車
窃盗,自動車盗,神戸西,出合,281115,兵庫県,神戸市西区,平野町中津,2023[sanitize]11[sanitize]24,06,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園東町４丁目,2023[sanitize]02[sanitize]22,19,一戸建住宅,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,神戸西,春日台,281115,兵庫県,神戸市西区,平野町黒田,2023[sanitize]08[sanitize]01,00,一戸建住宅,その他,キーあり,なし,乗用自動車
窃盗,自動車盗,神戸西,春日台,281115,兵庫県,神戸市西区,平野町繁田,2023[sanitize]08[sanitize]14,09,その他,その他,キーあり,なし,その他
窃盗,自動車盗,神戸西,春日台,281115,兵庫県,神戸市西区,樫野台２丁目,2023[sanitize]02[sanitize]20,22,一戸建住宅,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,神戸西,春日台,281115,兵庫県,神戸市西区,樫野台５丁目,2023[sanitize]01[sanitize]17,17,道路上,その他,キーなし,なし,貨物自動車
窃盗,自動車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2023[sanitize]06[sanitize]18,18,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,乗用自動車
窃盗,自動車盗,神戸西,栄,281115,兵庫県,神戸市西区,押部谷町栄,2023[sanitize]01[sanitize]20,05,その他,その他,キーあり,なし,特殊自動車
窃盗,自動車盗,神戸西,玉津,281115,兵庫県,神戸市西区,平野町芝崎,2023[sanitize]02[sanitize]24,10,道路上,その他,キーあり,なし,乗用自動車
窃盗,自動車盗,神戸西,,,,,,2023[sanitize]04[sanitize]07,01,その他,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,有馬,有野,281093,兵庫県,神戸市北区,有野町有野,2023[sanitize]06[sanitize]06,22,一戸建住宅,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,神戸北,五葉,281093,兵庫県,神戸市北区,北五葉２丁目,2023[sanitize]07[sanitize]13,12,その他,駐車（輪）場,キーなし,なし,貨物自動車
窃盗,自動車盗,神戸北,星和台,281093,兵庫県,神戸市北区,山田町藍那,2023[sanitize]02[sanitize]26,08,その他,その他,キーなし,なし,貨物自動車
窃盗,自動車盗,西宮,二見,282049,兵庫県,西宮市,松並町,2023[sanitize]04[sanitize]26,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,西宮,今津駅前,282049,兵庫県,西宮市,津門宝津町,2023[sanitize]11[sanitize]29,15,道路上,その他,キーなし,なし,乗用自動車
窃盗,自動車盗,西宮,名塩,282049,兵庫県,西宮市,塩瀬町名塩,2023[sanitize]04[sanitize]27,19,その他,その他,キーあり,なし,乗用自動車
窃盗,自動車盗,西宮,山口,282049,兵庫県,西宮市,山口町金仙寺１丁目,2023[sanitize]11[sanitize]19,20,その他,駐車（輪）場,キーあり,なし,乗用自動車
窃盗,自動車盗,西宮,札場筋,282049,兵庫県,西宮市,久保町,2023[sanitize]04[sanitize]10,20,その他,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,西宮,札場筋,282049,兵庫県,西宮市,東町２丁目,2023[sanitize]03[sanitize]22,21,一戸建住宅,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,西宮,西宮浜,282049,兵庫県,西宮市,西宮浜４丁目,2023[sanitize]03[sanitize]20,20,その他,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,西宮,西宮駅前,282049,兵庫県,西宮市,津門大塚町,2023[sanitize]09[sanitize]08,14,その他,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,西宮,門戸,282049,兵庫県,西宮市,伏原町,2022[sanitize]12[sanitize]28,21,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,西宮,門戸,282049,兵庫県,西宮市,伏原町,2023[sanitize]01[sanitize]04,15,駐車（輪）場,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,西宮,青木,282049,兵庫県,西宮市,神垣町,2023[sanitize]02[sanitize]24,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,甲子園,中津,282049,兵庫県,西宮市,浜甲子園４丁目,2023[sanitize]04[sanitize]18,21,一戸建住宅,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,甲子園,枝川,282049,兵庫県,西宮市,枝川町,2023[sanitize]05[sanitize]06,12,４階建て以上共同住宅,駐車（輪）場,キーあり,あり,乗用自動車
窃盗,自動車盗,甲子園,,282049,兵庫県,西宮市,津門川町,2023[sanitize]03[sanitize]08,19,その他,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,尼崎南,センタープール前,282022,兵庫県,尼崎市,菜切山町,2023[sanitize]05[sanitize]15,09,その他,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,尼崎南,中央,282022,兵庫県,尼崎市,汐町,2023[sanitize]01[sanitize]05,15,駐車（輪）場,駐車（輪）場,キーなし,あり,なし
窃盗,自動車盗,尼崎南,元浜,282022,兵庫県,尼崎市,丸島町,2023[sanitize]02[sanitize]28,01,一戸建住宅,駐車（輪）場,キーなし,なし,なし
窃盗,自動車盗,尼崎南,元浜,282022,兵庫県,尼崎市,元浜町１丁目,2023[sanitize]01[sanitize]09,18,その他,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,尼崎南,出屋敷,282022,兵庫県,尼崎市,竹谷町１丁目,2023[sanitize]03[sanitize]01,14,駐車（輪）場,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,尼崎南,大物,282022,兵庫県,尼崎市,北大物町,2023[sanitize]02[sanitize]22,23,駐車（輪）場,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,尼崎南,大物,282022,兵庫県,尼崎市,北大物町,2023[sanitize]02[sanitize]23,00,駐車（輪）場,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,尼崎南,昭和通,282022,兵庫県,尼崎市,西難波町４丁目,2023[sanitize]01[sanitize]24,14,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉元町２丁目,2023[sanitize]04[sanitize]10,12,道路上,その他,キーなし,なし,乗用自動車
窃盗,自動車盗,尼崎東,下坂部,282022,兵庫県,尼崎市,久々知西町２丁目,2023[sanitize]01[sanitize]19,15,一戸建住宅,その他,キーあり,なし,乗用自動車
窃盗,自動車盗,尼崎東,下坂部,282022,兵庫県,尼崎市,下坂部４丁目,2023[sanitize]04[sanitize]04,18,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,尼崎東,常光寺,282022,兵庫県,尼崎市,常光寺２丁目,2023[sanitize]01[sanitize]04,18,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘７丁目,2023[sanitize]09[sanitize]26,01,駐車（輪）場,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,尼崎北,尾浜,282022,兵庫県,尼崎市,尾浜町２丁目,2023[sanitize]07[sanitize]28,08,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,尼崎北,生島,282022,兵庫県,尼崎市,南塚口町７丁目,2023[sanitize]07[sanitize]28,17,一戸建住宅,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,伊丹,中野,282073,兵庫県,伊丹市,中野西４丁目,2022[sanitize]11[sanitize]19,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,伊丹,中野,282073,兵庫県,伊丹市,中野東２丁目,2023[sanitize]01[sanitize]06,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,伊丹,神津,282073,兵庫県,伊丹市,森本２丁目,2023[sanitize]03[sanitize]09,21,一戸建住宅,駐車（輪）場,キーなし,なし,貨物自動車
窃盗,自動車盗,伊丹,神津,282073,兵庫県,伊丹市,森本３丁目,2023[sanitize]03[sanitize]07,15,その他,駐車（輪）場,キーあり,なし,なし
窃盗,自動車盗,伊丹,神津,282073,兵庫県,伊丹市,桑津２丁目,2023[sanitize]11[sanitize]04,07,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,伊丹,野間,282073,兵庫県,伊丹市,野間１丁目,2023[sanitize]01[sanitize]25,21,駐車（輪）場,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,川西,加茂,282171,兵庫県,川西市,加茂２丁目,2023[sanitize]10[sanitize]23,17,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,川西,加茂,282171,兵庫県,川西市,加茂２丁目,2023[sanitize]11[sanitize]28,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,川西,日の出,282171,兵庫県,川西市,滝山町,2023[sanitize]03[sanitize]19,16,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,川西,日の出,282171,兵庫県,川西市,出在家町,2023[sanitize]11[sanitize]04,03,一戸建住宅,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,川西,猪名川パークタウン,283011,兵庫県,猪名川町,若葉１丁目,2023[sanitize]11[sanitize]23,00,一戸建住宅,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,川西,猪名川パークタウン,283011,兵庫県,猪名川町,つつじが丘２丁目,2023[sanitize]03[sanitize]05,17,その他,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,川西,緑台,282171,兵庫県,川西市,水明台４丁目,2023[sanitize]03[sanitize]16,00,道路上,その他,キーなし,なし,乗用自動車
窃盗,自動車盗,宝塚,山本,282146,兵庫県,宝塚市,山本野里２丁目,2023[sanitize]02[sanitize]19,20,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,宝塚,武庫川,282146,兵庫県,宝塚市,高司２丁目,2023[sanitize]02[sanitize]02,14,道路上,その他,キーあり,なし,乗用自動車
窃盗,自動車盗,宝塚,逆瀬川,282146,兵庫県,宝塚市,伊孑志３丁目,2023[sanitize]06[sanitize]16,21,駐車（輪）場,駐車（輪）場,キーなし,なし,なし
窃盗,自動車盗,宝塚,逆瀬川,282146,兵庫県,宝塚市,野上４丁目,2023[sanitize]02[sanitize]06,16,駐車（輪）場,駐車（輪）場,キーあり,あり,乗用自動車
窃盗,自動車盗,篠山,福住,282219,兵庫県,丹波篠山市,川原,2023[sanitize]01[sanitize]10,13,その他,駐車（輪）場,キーなし,なし,その他
窃盗,自動車盗,篠山,篠山口駅前,282219,兵庫県,丹波篠山市,大沢２丁目,2023[sanitize]07[sanitize]07,07,駐車（輪）場,駐車（輪）場,キーあり,なし,乗用自動車
窃盗,自動車盗,丹波,上新庄,282235,兵庫県,丹波市,氷上町上新庄,2023[sanitize]03[sanitize]04,17,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,丹波,松森,282235,兵庫県,丹波市,春日町下三井庄,2023[sanitize]01[sanitize]18,12,一戸建住宅,駐車（輪）場,キーあり,なし,乗用自動車
窃盗,自動車盗,丹波,柏原駅前,282235,兵庫県,丹波市,柏原町柏原,2023[sanitize]01[sanitize]21,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,明石,八木,282031,兵庫県,明石市,大久保町谷八木,2023[sanitize]04[sanitize]23,05,道路上,その他,キーなし,なし,乗用自動車
窃盗,自動車盗,明石,大久保,282031,兵庫県,明石市,大久保町西脇,2023[sanitize]08[sanitize]05,12,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,明石,小久保,282031,兵庫県,明石市,小久保２丁目,2023[sanitize]02[sanitize]07,14,駐車（輪）場,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,明石,西二見,282031,兵庫県,明石市,魚住町清水,2023[sanitize]07[sanitize]15,不明,その他,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,明石,魚住,282031,兵庫県,明石市,魚住町西岡,2019[sanitize]12[sanitize]15,09,その他,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,三木,本町,282154,兵庫県,三木市,別所町近藤,2023[sanitize]05[sanitize]29,19,一戸建住宅,駐車（輪）場,キーあり,なし,乗用自動車
窃盗,自動車盗,加東,三草,282286,兵庫県,加東市,藤田,2023[sanitize]05[sanitize]03,19,その他,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,加東,三草,282286,兵庫県,加東市,山口,2023[sanitize]02[sanitize]12,22,道路上,その他,キーあり,なし,乗用自動車
窃盗,自動車盗,加東,吉井,282286,兵庫県,加東市,藪,不明,不明,一戸建住宅,その他,キーなし,なし,乗用自動車
窃盗,自動車盗,西脇,喜多,282138,兵庫県,西脇市,黒田庄町岡,2023[sanitize]02[sanitize]10,18,一戸建住宅,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,西脇,比延,282138,兵庫県,西脇市,堀町,2023[sanitize]06[sanitize]22,17,その他,駐車（輪）場,キーなし,あり,特殊自動車
窃盗,自動車盗,加古川,別府,282103,兵庫県,加古川市,別府町朝日町,2023[sanitize]02[sanitize]23,04,一戸建住宅,駐車（輪）場,キーなし,あり,なし
窃盗,自動車盗,加古川,尾上,282103,兵庫県,加古川市,尾上町今福,2023[sanitize]09[sanitize]02,02,道路上,その他,キーあり,あり,乗用自動車
窃盗,自動車盗,加古川,神吉,282103,兵庫県,加古川市,東神吉町天下原,2022[sanitize]08[sanitize]20,不明,その他,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,加古川,野添,283827,兵庫県,播磨町,南大中２丁目,2023[sanitize]03[sanitize]08,01,一戸建住宅,駐車（輪）場,キーあり,なし,なし
窃盗,自動車盗,高砂,伊保,282162,兵庫県,高砂市,梅井３丁目,2023[sanitize]01[sanitize]23,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,高砂,,,,,,2023[sanitize]02[sanitize]25,17,その他,駐車（輪）場,キーあり,なし,乗用自動車
窃盗,自動車盗,姫路,八代,282014,兵庫県,姫路市,新在家中の町,2023[sanitize]10[sanitize]19,22,その他,その他,キーなし,なし,乗用自動車
窃盗,自動車盗,姫路,姫路駅南,282014,兵庫県,姫路市,南駅前町,2023[sanitize]05[sanitize]22,10,その他,駐車（輪）場,キーあり,なし,なし
窃盗,自動車盗,姫路,置本,282014,兵庫県,姫路市,夢前町玉田,2023[sanitize]11[sanitize]09,19,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,姫路,莇野,282014,兵庫県,姫路市,夢前町戸倉,2023[sanitize]04[sanitize]24,00,その他,その他,キーなし,なし,なし
窃盗,自動車盗,姫路,野里,282014,兵庫県,姫路市,城北新町１丁目,2023[sanitize]01[sanitize]05,18,その他,駐車（輪）場,キーあり,なし,乗用自動車
窃盗,自動車盗,飾磨,今宿,282014,兵庫県,姫路市,亀山,2023[sanitize]01[sanitize]16,22,その他,駐車（輪）場,キーあり,あり,乗用自動車
窃盗,自動車盗,飾磨,御国野,282014,兵庫県,姫路市,四郷町上鈴,2023[sanitize]05[sanitize]28,11,一戸建住宅,駐車（輪）場,キーあり,なし,乗用自動車
窃盗,自動車盗,飾磨,御国野,282014,兵庫県,姫路市,四郷町東阿保,2023[sanitize]06[sanitize]28,23,一戸建住宅,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,飾磨,御国野,282014,兵庫県,姫路市,四郷町見野,2023[sanitize]06[sanitize]13,07,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区加茂,2023[sanitize]10[sanitize]24,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,福崎,寺前,284467,兵庫県,神河町,上岩,2023[sanitize]08[sanitize]02,07,その他,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,たつの,大手,282294,兵庫県,たつの市,龍野町日山,2023[sanitize]05[sanitize]29,18,一戸建住宅,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,赤穂,大橋,282120,兵庫県,赤穂市,尾崎,2023[sanitize]03[sanitize]14,23,一戸建住宅,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,赤穂,大橋,282120,兵庫県,赤穂市,尾崎,2023[sanitize]11[sanitize]07,18,一戸建住宅,駐車（輪）場,キーあり,なし,乗用自動車
窃盗,自動車盗,赤穂,有年,282120,兵庫県,赤穂市,有年原,2023[sanitize]06[sanitize]10,02,一戸建住宅,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,宍粟,山崎中央,282278,兵庫県,宍粟市,山崎町中井,2023[sanitize]06[sanitize]28,11,その他,その他,キーなし,なし,乗用自動車
窃盗,自動車盗,豊岡,土渕,282090,兵庫県,豊岡市,清冷寺,2023[sanitize]05[sanitize]20,18,その他,その他,キーあり,なし,貨物自動車
窃盗,自動車盗,洲本,内町,282057,兵庫県,洲本市,港,2023[sanitize]03[sanitize]27,02,その他,その他,キーあり,なし,貨物自動車
窃盗,自動車盗,洲本,内膳,282057,兵庫県,洲本市,下内膳,2023[sanitize]10[sanitize]27,10,その他,その他,キーなし,なし,特殊自動車
窃盗,自動車盗,淡路,志筑,282260,兵庫県,淡路市,志筑,2023[sanitize]05[sanitize]24,00,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,淡路,志筑,282260,兵庫県,淡路市,志筑,2023[sanitize]09[sanitize]09,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,貨物自動車
窃盗,自動車盗,南あわじ,掃守,282243,兵庫県,南あわじ市,榎列掃守,2023[sanitize]01[sanitize]31,17,一戸建住宅,駐車（輪）場,キーあり,なし,貨物自動車
