罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,灘,八幡,281026,兵庫県,神戸市灘区,永手町５丁目,2022[sanitize]10[sanitize]27,23,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,灘,六甲,281026,兵庫県,神戸市灘区,稗原町２丁目,2022[sanitize]11[sanitize]05,01,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,灘,桜口,281026,兵庫県,神戸市灘区,浜田町２丁目,2022[sanitize]06[sanitize]08,03,一戸建住宅,その他,キーなし,なし,なし
窃盗,オートバイ盗,灘,桜口,281026,兵庫県,神戸市灘区,深田町４丁目,2022[sanitize]07[sanitize]01,22,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,灘,水道筋,281026,兵庫県,神戸市灘区,水道筋６丁目,2022[sanitize]09[sanitize]07,16,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,灘,水道筋,281026,兵庫県,神戸市灘区,灘北通２丁目,不明,不明,道路上,その他,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,灘,水道筋,281026,兵庫県,神戸市灘区,灘北通２丁目,不明,不明,道路上,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,灘,琵琶町,281026,兵庫県,神戸市灘区,大石東町４丁目,2022[sanitize]10[sanitize]28,14,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,灘,篠原北町,281026,兵庫県,神戸市灘区,,2021[sanitize]12[sanitize]15,12,駐車（輪）場,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,灘,篠原北町,281026,兵庫県,神戸市灘区,篠原中町３丁目,2021[sanitize]12[sanitize]29,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,灘,西灘,281026,兵庫県,神戸市灘区,船寺通１丁目,2022[sanitize]03[sanitize]23,17,一戸建住宅,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,灘,西灘,281026,兵庫県,神戸市灘区,都通５丁目,2018[sanitize]12[sanitize]01,不明,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,灘,西灘,281026,兵庫県,神戸市灘区,摩耶海岸通２丁目,2022[sanitize]01[sanitize]01,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,葺合,三宮センター,281107,兵庫県,神戸市中央区,旭通３丁目,2022[sanitize]07[sanitize]03,17,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,葺合,三宮センター,281107,兵庫県,神戸市中央区,小野柄通６丁目,2022[sanitize]12[sanitize]24,03,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,葺合,三宮センター,281107,兵庫県,神戸市中央区,雲井通８丁目,2022[sanitize]12[sanitize]08,07,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,葺合,三宮センター,281107,兵庫県,神戸市中央区,琴ノ緒町３丁目,2022[sanitize]10[sanitize]15,18,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,葺合,三宮センター,281107,兵庫県,神戸市中央区,御幸通７丁目,2022[sanitize]12[sanitize]22,14,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,葺合,二宮,281107,兵庫県,神戸市中央区,琴ノ緒町３丁目,2022[sanitize]08[sanitize]01,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,葺合,小野柄,281107,兵庫県,神戸市中央区,雲井通４丁目,2022[sanitize]03[sanitize]12,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,葺合,熊内,281107,兵庫県,神戸市中央区,国香通３丁目,2022[sanitize]06[sanitize]30,19,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,葺合,熊内,281107,兵庫県,神戸市中央区,熊内町７丁目,2022[sanitize]10[sanitize]15,12,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,葺合,熊内,281107,兵庫県,神戸市中央区,熊内橋通５丁目,2022[sanitize]02[sanitize]09,22,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,生田,デュオこうべ,281107,兵庫県,神戸市中央区,相生町３丁目,2022[sanitize]10[sanitize]31,14,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,生田,デュオこうべ,281107,兵庫県,神戸市中央区,中町通３丁目,2022[sanitize]12[sanitize]05,23,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,生田,一宮,281107,兵庫県,神戸市中央区,加納町１丁目,2022[sanitize]09[sanitize]15,18,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,生田,下山手,281107,兵庫県,神戸市中央区,下山手通９丁目,2018[sanitize]09[sanitize]01,00,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,生田,元町駅,281107,兵庫県,神戸市中央区,北長狭通４丁目,2022[sanitize]10[sanitize]19,19,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,生田,大倉山,281107,兵庫県,神戸市中央区,中山手通８丁目,2022[sanitize]08[sanitize]31,10,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,生田,生田前,281107,兵庫県,神戸市中央区,北長狭通１丁目,2022[sanitize]08[sanitize]21,19,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,生田,生田前,281107,兵庫県,神戸市中央区,北長狭通２丁目,2022[sanitize]02[sanitize]04,16,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,生田,生田前,281107,兵庫県,神戸市中央区,北長狭通２丁目,2022[sanitize]04[sanitize]23,15,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,生田,生田前,281107,兵庫県,神戸市中央区,北長狭通２丁目,2022[sanitize]10[sanitize]18,18,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,生田,諏訪山,281107,兵庫県,神戸市中央区,山本通４丁目,2022[sanitize]09[sanitize]02,19,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,七宮,281051,兵庫県,神戸市兵庫区,鍛冶屋町１丁目,2022[sanitize]01[sanitize]22,22,道路上,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,兵庫,七宮,281051,兵庫県,神戸市兵庫区,北逆瀬川町,2022[sanitize]09[sanitize]05,20,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,平野,281051,兵庫県,神戸市兵庫区,大同町４丁目,2022[sanitize]12[sanitize]11,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,兵庫,平野,281051,兵庫県,神戸市兵庫区,矢部町,2021[sanitize]10[sanitize]01,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,新開地,281051,兵庫県,神戸市兵庫区,永沢町４丁目,2022[sanitize]04[sanitize]10,12,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,新開地,281051,兵庫県,神戸市兵庫区,湊川町４丁目,2022[sanitize]05[sanitize]29,12,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,明親,281051,兵庫県,神戸市兵庫区,駅南通５丁目,2020[sanitize]08[sanitize]01,00,その他,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,兵庫,湊川,281051,兵庫県,神戸市兵庫区,新開地１丁目,2022[sanitize]06[sanitize]24,16,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,湊川,281051,兵庫県,神戸市兵庫区,新開地２丁目,2022[sanitize]07[sanitize]23,00,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,湊川,281051,兵庫県,神戸市兵庫区,東山町３丁目,2022[sanitize]05[sanitize]30,12,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,熊野,281051,兵庫県,神戸市兵庫区,熊野町３丁目,2022[sanitize]05[sanitize]24,22,道路上,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,兵庫,熊野,281051,兵庫県,神戸市兵庫区,氷室町２丁目,2022[sanitize]10[sanitize]08,19,その他,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,兵庫,皿池,281051,兵庫県,神戸市兵庫区,会下山町３丁目,2022[sanitize]07[sanitize]22,22,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,皿池,281051,兵庫県,神戸市兵庫区,下沢通５丁目,2022[sanitize]07[sanitize]28,17,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,皿池,281051,兵庫県,神戸市兵庫区,水木通７丁目,2022[sanitize]07[sanitize]23,16,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,福原,281051,兵庫県,神戸市兵庫区,西上橘通１丁目,2022[sanitize]07[sanitize]26,19,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,福原,281051,兵庫県,神戸市兵庫区,西上橘通２丁目,2022[sanitize]10[sanitize]05,01,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,福原,281051,兵庫県,神戸市兵庫区,西多聞通１丁目,2022[sanitize]04[sanitize]28,08,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,福原,281051,兵庫県,神戸市兵庫区,福原町,2022[sanitize]09[sanitize]05,08,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,福原,281051,兵庫県,神戸市兵庫区,福原町,2022[sanitize]09[sanitize]29,09,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,菊水西,281051,兵庫県,神戸市兵庫区,湊川町１０丁目,2022[sanitize]07[sanitize]22,18,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,上池田,281069,兵庫県,神戸市長田区,上池田１丁目,2022[sanitize]10[sanitize]04,18,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,丸山,281069,兵庫県,神戸市長田区,花山町２丁目,2022[sanitize]07[sanitize]15,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,長田,久保,281069,兵庫県,神戸市長田区,腕塚町５丁目,2022[sanitize]11[sanitize]21,12,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,長田,久保,281069,兵庫県,神戸市長田区,久保町６丁目,2022[sanitize]08[sanitize]02,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,長田,名倉,281069,兵庫県,神戸市長田区,長田天神町２丁目,2022[sanitize]02[sanitize]17,08,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,寺池,281069,兵庫県,神戸市長田区,寺池町２丁目,不明,不明,その他の住宅（３階建て以下共同住宅等）,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,長田,御蔵,281069,兵庫県,神戸市長田区,菅原通１丁目,2022[sanitize]04[sanitize]16,14,道路上,その他,キーなし,なし,なし
窃盗,オートバイ盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,西尻池町２丁目,2021[sanitize]11[sanitize]01,12,道路上,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,若松町１丁目,2022[sanitize]06[sanitize]23,01,その他,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,長田,湊川大橋,281069,兵庫県,神戸市長田区,浜添通６丁目,2022[sanitize]09[sanitize]09,11,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,湊川大橋,281069,兵庫県,神戸市長田区,東尻池町３丁目,2022[sanitize]04[sanitize]25,20,道路上,その他,キーなし,なし,なし
窃盗,オートバイ盗,長田,長田,281069,兵庫県,神戸市長田区,長田町２丁目,2022[sanitize]04[sanitize]13,07,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,長田,281069,兵庫県,神戸市長田区,西山町４丁目,2022[sanitize]01[sanitize]18,15,一戸建住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,長田東,281069,兵庫県,神戸市長田区,五番町３丁目,2022[sanitize]06[sanitize]17,18,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,長田,長田東,281069,兵庫県,神戸市長田区,五番町８丁目,2022[sanitize]03[sanitize]28,10,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,須磨,名谷中央,281077,兵庫県,神戸市須磨区,北落合１丁目,2021[sanitize]12[sanitize]30,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,須磨,名谷中央,281077,兵庫県,神戸市須磨区,北落合３丁目,2022[sanitize]07[sanitize]12,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,須磨,名谷中央,281077,兵庫県,神戸市須磨区,西落合１丁目,2022[sanitize]10[sanitize]14,17,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,須磨,名谷中央,281077,兵庫県,神戸市須磨区,西落合４丁目,2017[sanitize]09[sanitize]01,00,４階建て以上共同住宅,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,須磨,名谷中央,281077,兵庫県,神戸市須磨区,西落合４丁目,2022[sanitize]02[sanitize]19,02,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,須磨,妙法寺,281077,兵庫県,神戸市須磨区,車字奥道谷,2022[sanitize]03[sanitize]10,18,一戸建住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,須磨,板宿,281077,兵庫県,神戸市須磨区,前池町４丁目,2022[sanitize]02[sanitize]01,12,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,須磨,若宮,281077,兵庫県,神戸市須磨区,磯馴町２丁目,2022[sanitize]10[sanitize]23,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,須磨,須磨駅前,281077,兵庫県,神戸市須磨区,須磨浦通５丁目,2022[sanitize]09[sanitize]04,23,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,須磨,高倉台,281077,兵庫県,神戸市須磨区,高倉台４丁目,2022[sanitize]07[sanitize]12,18,４階建て以上共同住宅,駐車（輪）場,キーあり,あり,自動二輪（50cc超）
窃盗,オートバイ盗,垂水,名谷,281085,兵庫県,神戸市垂水区,名谷町,2022[sanitize]06[sanitize]10,12,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,垂水駅前,281085,兵庫県,神戸市垂水区,潮見が丘１丁目,2022[sanitize]05[sanitize]07,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,なし
窃盗,オートバイ盗,垂水,垂水駅前,281085,兵庫県,神戸市垂水区,日向１丁目,2022[sanitize]09[sanitize]29,20,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,塩屋,281085,兵庫県,神戸市垂水区,塩屋町４丁目,2022[sanitize]08[sanitize]06,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,塩屋,281085,兵庫県,神戸市垂水区,塩屋町４丁目,2022[sanitize]08[sanitize]08,03,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,多聞,281085,兵庫県,神戸市垂水区,多聞町,2019[sanitize]02[sanitize]01,00,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,平尾,281085,兵庫県,神戸市垂水区,王居殿３丁目,2022[sanitize]12[sanitize]03,17,駐車（輪）場,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,垂水,明舞,281085,兵庫県,神戸市垂水区,南多聞台６丁目,2022[sanitize]08[sanitize]29,17,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,桃山台,281085,兵庫県,神戸市垂水区,桃山台４丁目,2021[sanitize]09[sanitize]01,00,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,舞子駅前,281085,兵庫県,神戸市垂水区,東舞子町,2022[sanitize]12[sanitize]10,19,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,舞子駅前,281085,兵庫県,神戸市垂水区,舞子台２丁目,2022[sanitize]12[sanitize]10,16,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,青山台,281085,兵庫県,神戸市垂水区,青山台５丁目,2022[sanitize]05[sanitize]24,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,垂水,高丸,281085,兵庫県,神戸市垂水区,大町２丁目,2022[sanitize]01[sanitize]22,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,神戸水上,ポートアイランド,281107,兵庫県,神戸市中央区,港島中町３丁目,2022[sanitize]01[sanitize]15,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸水上,ポートアイランド,281107,兵庫県,神戸市中央区,港島中町３丁目,2022[sanitize]05[sanitize]24,14,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸水上,中突堤,281107,兵庫県,神戸市中央区,波止場町,2022[sanitize]06[sanitize]29,05,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸水上,中突堤,281107,兵庫県,神戸市中央区,波止場町,2022[sanitize]07[sanitize]17,15,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,上池,281115,兵庫県,神戸市西区,水谷１丁目,2021[sanitize]09[sanitize]12,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,北別府４丁目,2022[sanitize]06[sanitize]09,17,一戸建住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,北別府５丁目,2021[sanitize]10[sanitize]10,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,今寺,2021[sanitize]09[sanitize]01,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,古郷,281115,兵庫県,神戸市西区,竜が岡４丁目,2018[sanitize]08[sanitize]01,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,春日台,281115,兵庫県,神戸市西区,平野町繁田,2022[sanitize]04[sanitize]01,00,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町潤和,2022[sanitize]10[sanitize]14,18,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,枝吉,281115,兵庫県,神戸市西区,王塚台３丁目,2022[sanitize]04[sanitize]30,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,有馬,大池,281093,兵庫県,神戸市北区,山田町上谷上字古々山,2021[sanitize]12[sanitize]08,11,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,有馬,有野台,281093,兵庫県,神戸市北区,有野台６丁目,2022[sanitize]03[sanitize]22,04,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,有馬,長尾,281093,兵庫県,神戸市北区,鹿の子台北町２丁目,2022[sanitize]11[sanitize]03,17,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,有馬,長尾,281093,兵庫県,神戸市北区,鹿の子台南町１丁目,2022[sanitize]04[sanitize]16,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸北,ひよどり台,281093,兵庫県,神戸市北区,ひよどり台１丁目,2022[sanitize]10[sanitize]23,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸北,五葉,281093,兵庫県,神戸市北区,君影町３丁目,2022[sanitize]06[sanitize]20,07,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,芦屋,宮川,282065,兵庫県,芦屋市,宮塚町,2018[sanitize]08[sanitize]15,不明,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,芦屋,打出,282065,兵庫県,芦屋市,若宮町,2022[sanitize]05[sanitize]30,23,その他,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,芦屋,高浜,282065,兵庫県,芦屋市,若葉町,2022[sanitize]02[sanitize]14,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原一番町,2022[sanitize]09[sanitize]01,10,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原一番町,2022[sanitize]10[sanitize]29,10,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
