罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,飾磨,御国野,282014,兵庫県,姫路市,四郷町坂元,2021[sanitize]10[sanitize]15,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,御国野,282014,兵庫県,姫路市,四郷町山脇,2021[sanitize]10[sanitize]11,23,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,手柄,282014,兵庫県,姫路市,飯田１丁目,2021[sanitize]11[sanitize]04,18,一戸建住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,清水,282014,兵庫県,姫路市,飾磨区清水,2021[sanitize]08[sanitize]13,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区付城１丁目,2016[sanitize]05[sanitize]05,12,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区下野田４丁目,2021[sanitize]05[sanitize]08,22,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区中島１丁目,2021[sanitize]01[sanitize]22,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区中島１丁目,2021[sanitize]04[sanitize]14,12,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区中島２丁目,2021[sanitize]07[sanitize]29,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区中島２丁目,2021[sanitize]07[sanitize]29,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区中島２丁目,2021[sanitize]07[sanitize]29,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区阿成鹿古,2021[sanitize]01[sanitize]10,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,網干,八幡,282014,兵庫県,姫路市,広畑区西夢前台４丁目,2021[sanitize]05[sanitize]26,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,網干,広畑,282014,兵庫県,姫路市,広畑区小坂,2020[sanitize]08[sanitize]26,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,たつの,斑鳩,284645,兵庫県,太子町,鵤,2020[sanitize]09[sanitize]24,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,たつの,斑鳩,284645,兵庫県,太子町,鵤,2021[sanitize]10[sanitize]17,23,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,たつの,斑鳩,284645,兵庫県,太子町,立岡,2021[sanitize]12[sanitize]23,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,あり,自動二輪（50cc超）
窃盗,オートバイ盗,たつの,新宮,282294,兵庫県,たつの市,新宮町新宮,2021[sanitize]05[sanitize]13,21,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相生,上郡橋,284815,兵庫県,上郡町,高田台４丁目,2021[sanitize]01[sanitize]01,不明,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,豊岡,下陰,282090,兵庫県,豊岡市,下陰,2021[sanitize]04[sanitize]11,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,豊岡,庄境,282090,兵庫県,豊岡市,庄境,2021[sanitize]04[sanitize]21,14,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,洲本,内町,282057,兵庫県,洲本市,本町４丁目,2021[sanitize]04[sanitize]08,10,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,洲本,宇山,282057,兵庫県,洲本市,上加茂,2021[sanitize]05[sanitize]14,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,洲本,宇山,282057,兵庫県,洲本市,上加茂,2021[sanitize]08[sanitize]15,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,淡路,大町,282260,兵庫県,淡路市,大町下,2021[sanitize]05[sanitize]18,22,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,淡路,大町,282260,兵庫県,淡路市,大町下,2021[sanitize]08[sanitize]29,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,淡路,尾崎,282260,兵庫県,淡路市,北山,2021[sanitize]04[sanitize]25,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,南あわじ,倭文,282243,兵庫県,南あわじ市,倭文長田,2021[sanitize]05[sanitize]23,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南あわじ,福井,282243,兵庫県,南あわじ市,賀集八幡北,2021[sanitize]04[sanitize]12,09,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南あわじ,青木,282243,兵庫県,南あわじ市,神代地頭方,2021[sanitize]02[sanitize]06,19,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
