罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,大津和３丁目,2023[sanitize]07[sanitize]24,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,南別府１丁目,2023[sanitize]09[sanitize]12,01,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,南別府１丁目,2023[sanitize]09[sanitize]24,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,出合,281115,兵庫県,神戸市西区,丸塚１丁目,2023[sanitize]04[sanitize]06,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,古郷,281115,兵庫県,神戸市西区,岩岡町野中,2023[sanitize]11[sanitize]18,14,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,神戸西,古郷,281115,兵庫県,神戸市西区,岩岡町古郷,2023[sanitize]02[sanitize]10,17,一戸建住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町７丁目,2023[sanitize]11[sanitize]29,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2022[sanitize]12[sanitize]28,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2023[sanitize]02[sanitize]13,23,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2023[sanitize]05[sanitize]01,22,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2023[sanitize]10[sanitize]26,19,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸西,狩場台,281115,兵庫県,神戸市西区,狩場台３丁目,2023[sanitize]02[sanitize]17,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,玉津,281115,兵庫県,神戸市西区,平野町向井,2022[sanitize]07[sanitize]01,00,その他,その他,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,神出,281115,兵庫県,神戸市西区,神出町古神,2022[sanitize]12[sanitize]01,17,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,高和,281115,兵庫県,神戸市西区,押部谷町高和,2023[sanitize]03[sanitize]16,13,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,有馬,二郎,281093,兵庫県,神戸市北区,有野中町４丁目,2023[sanitize]04[sanitize]12,18,その他,駐車（輪）場,キーなし,あり,その他
窃盗,オートバイ盗,有馬,生野,281093,兵庫県,神戸市北区,道場町生野,2023[sanitize]11[sanitize]07,07,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,有馬,長尾,281093,兵庫県,神戸市北区,鹿の子台北町２丁目,2023[sanitize]04[sanitize]26,22,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,その他
窃盗,オートバイ盗,有馬,長尾,281093,兵庫県,神戸市北区,鹿の子台北町３丁目,2023[sanitize]05[sanitize]05,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,五葉,281093,兵庫県,神戸市北区,北五葉１丁目,2023[sanitize]12[sanitize]27,12,その他,その他,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,北鈴蘭台,281093,兵庫県,神戸市北区,泉台２丁目,2023[sanitize]01[sanitize]13,21,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,北鈴蘭台,281093,兵庫県,神戸市北区,甲栄台４丁目,2023[sanitize]04[sanitize]14,13,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸北,谷上駅前,281093,兵庫県,神戸市北区,花山東町,2022[sanitize]12[sanitize]01,08,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,鈴蘭台,281093,兵庫県,神戸市北区,鈴蘭台西町４丁目,2015[sanitize]01[sanitize]03,17,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,芦屋,宮川,282065,兵庫県,芦屋市,楠町,2022[sanitize]09[sanitize]10,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,芦屋,業平橋,282065,兵庫県,芦屋市,津知町,2023[sanitize]03[sanitize]29,09,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,芦屋,高浜,282065,兵庫県,芦屋市,高浜町,2023[sanitize]08[sanitize]29,17,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,芦屋,高浜,282065,兵庫県,芦屋市,若葉町,2022[sanitize]09[sanitize]15,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,芦屋,高浜,282065,兵庫県,芦屋市,若葉町,2023[sanitize]10[sanitize]10,08,４階建て以上共同住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,芦屋,高浜,282065,兵庫県,芦屋市,陽光町,2019[sanitize]05[sanitize]01,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,芦屋,高浜,282065,兵庫県,芦屋市,陽光町,2023[sanitize]06[sanitize]25,10,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原九番町,2023[sanitize]03[sanitize]08,08,一戸建住宅,その他,キーあり,なし,その他
窃盗,オートバイ盗,西宮,上之町,282049,兵庫県,西宮市,堤町,2023[sanitize]10[sanitize]21,10,一戸建住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,西宮,今津駅前,282049,兵庫県,西宮市,今津曙町,2023[sanitize]12[sanitize]20,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,西宮,北口西,282049,兵庫県,西宮市,甲風園１丁目,2023[sanitize]01[sanitize]21,22,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,西宮,寿,282049,兵庫県,西宮市,神原,2023[sanitize]03[sanitize]28,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,寿,282049,兵庫県,西宮市,櫨塚町,2023[sanitize]09[sanitize]02,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,川添,282049,兵庫県,西宮市,大浜町,2023[sanitize]09[sanitize]29,21,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,西宮,市庭,282049,兵庫県,西宮市,弓場町,2023[sanitize]02[sanitize]18,19,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,石在町,2023[sanitize]12[sanitize]01,20,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,六湛寺町,2023[sanitize]02[sanitize]17,22,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,六湛寺町,2023[sanitize]02[sanitize]27,11,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,六湛寺町,2023[sanitize]10[sanitize]18,07,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,甲東園,282049,兵庫県,西宮市,段上町２丁目,2023[sanitize]05[sanitize]24,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,甲武橋,282049,兵庫県,西宮市,一里山町,2023[sanitize]08[sanitize]15,18,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,甲武橋,282049,兵庫県,西宮市,一里山町,2023[sanitize]10[sanitize]25,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,なし
窃盗,オートバイ盗,西宮,社前,282049,兵庫県,西宮市,今津二葉町,2023[sanitize]12[sanitize]20,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,芦原,282049,兵庫県,西宮市,中殿町,2023[sanitize]11[sanitize]12,05,４階建て以上共同住宅,その他,キーあり,なし,その他
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,北口町,2023[sanitize]02[sanitize]18,19,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,北口町,2023[sanitize]03[sanitize]08,14,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,北口町,2023[sanitize]03[sanitize]09,13,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,北口町,2023[sanitize]04[sanitize]04,08,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,高畑町,2023[sanitize]11[sanitize]12,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,高畑町,2023[sanitize]11[sanitize]14,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,高畑町,2023[sanitize]12[sanitize]10,10,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,高松町,2023[sanitize]03[sanitize]25,13,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,西宮,西宮浜,282049,兵庫県,西宮市,西宮浜４丁目,2023[sanitize]06[sanitize]01,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,青木,282049,兵庫県,西宮市,河原町,2023[sanitize]01[sanitize]22,14,その他,その他,キーあり,なし,その他
窃盗,オートバイ盗,西宮,青木,282049,兵庫県,西宮市,高座町,2023[sanitize]02[sanitize]27,20,一戸建住宅,その他,キーあり,なし,その他
窃盗,オートバイ盗,甲子園,中津,282049,兵庫県,西宮市,浜甲子園４丁目,2023[sanitize]08[sanitize]07,10,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,甲子園,本郷,282049,兵庫県,西宮市,甲子園七番町,2023[sanitize]05[sanitize]22,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,甲子園,浦風,282049,兵庫県,西宮市,上甲子園２丁目,2023[sanitize]03[sanitize]08,08,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2021[sanitize]04[sanitize]01,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2022[sanitize]09[sanitize]01,14,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,2023[sanitize]05[sanitize]25,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,2023[sanitize]10[sanitize]27,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,2023[sanitize]12[sanitize]01,15,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎南,センタープール前,282022,兵庫県,尼崎市,武庫川町３丁目,2023[sanitize]09[sanitize]19,19,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,中央,282022,兵庫県,尼崎市,神田北通１丁目,2023[sanitize]03[sanitize]07,15,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,大島,282022,兵庫県,尼崎市,大庄北３丁目,2023[sanitize]07[sanitize]11,14,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎南,大庄,282022,兵庫県,尼崎市,大庄西町２丁目,2023[sanitize]07[sanitize]10,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,大物,282022,兵庫県,尼崎市,西大物町,2023[sanitize]12[sanitize]21,03,４階建て以上共同住宅,その他,キーあり,なし,その他
窃盗,オートバイ盗,尼崎南,御茶屋橋,282022,兵庫県,尼崎市,南城内,2023[sanitize]01[sanitize]07,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,御茶屋橋,282022,兵庫県,尼崎市,南城内,2023[sanitize]01[sanitize]08,00,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,昭和通,282022,兵庫県,尼崎市,東難波町４丁目,2023[sanitize]03[sanitize]28,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉荘４丁目,2023[sanitize]03[sanitize]10,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉荘４丁目,2023[sanitize]04[sanitize]23,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉荘４丁目,2023[sanitize]11[sanitize]24,00,一戸建住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎南,稲葉荘,282022,兵庫県,尼崎市,西立花町３丁目,2023[sanitize]06[sanitize]28,03,４階建て以上共同住宅,その他,キーあり,なし,その他
窃盗,オートバイ盗,尼崎南,西難波,282022,兵庫県,尼崎市,西難波町１丁目,2023[sanitize]11[sanitize]25,06,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,西難波,282022,兵庫県,尼崎市,東難波町１丁目,2023[sanitize]10[sanitize]15,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,西難波,282022,兵庫県,尼崎市,東難波町２丁目,2018[sanitize]01[sanitize]01,00,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部３丁目,2022[sanitize]03[sanitize]03,19,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,瓦宮２丁目,2023[sanitize]06[sanitize]12,09,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,瓦宮２丁目,2023[sanitize]09[sanitize]03,11,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,若王寺３丁目,2023[sanitize]01[sanitize]01,00,４階建て以上共同住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,若王寺３丁目,2023[sanitize]09[sanitize]07,18,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎東,下坂部,282022,兵庫県,尼崎市,久々知西町１丁目,2023[sanitize]03[sanitize]05,22,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,下坂部,282022,兵庫県,尼崎市,下坂部１丁目,2023[sanitize]06[sanitize]05,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町５丁目,2023[sanitize]12[sanitize]12,19,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,久々知西町１丁目,2023[sanitize]06[sanitize]13,01,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2023[sanitize]12[sanitize]22,20,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,西川１丁目,2023[sanitize]12[sanitize]15,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,浜２丁目,2023[sanitize]03[sanitize]01,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,神崎,282022,兵庫県,尼崎市,神崎町,2023[sanitize]08[sanitize]25,05,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,神崎,282022,兵庫県,尼崎市,神崎町,2023[sanitize]10[sanitize]26,07,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎東,神崎,282022,兵庫県,尼崎市,西川１丁目,2023[sanitize]08[sanitize]21,08,その他,その他,キーあり,あり,その他
窃盗,オートバイ盗,尼崎東,神崎,282022,兵庫県,尼崎市,西川２丁目,2023[sanitize]03[sanitize]05,23,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,神崎,282022,兵庫県,尼崎市,額田町,2023[sanitize]07[sanitize]12,06,一戸建住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎東,稲川橋,282022,兵庫県,尼崎市,杭瀬北新町４丁目,2023[sanitize]03[sanitize]21,08,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,稲川橋,282022,兵庫県,尼崎市,長洲東通２丁目,2022[sanitize]09[sanitize]20,20,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,稲川橋,282022,兵庫県,尼崎市,長洲東通３丁目,2023[sanitize]01[sanitize]07,08,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,競馬場前,282022,兵庫県,尼崎市,田能１丁目,2023[sanitize]10[sanitize]03,04,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,競馬場前,282022,兵庫県,尼崎市,東園田町３丁目,2023[sanitize]11[sanitize]11,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,食満,282022,兵庫県,尼崎市,,2023[sanitize]09[sanitize]09,11,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎東,食満,282022,兵庫県,尼崎市,口田中１丁目,2023[sanitize]09[sanitize]11,09,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,食満,282022,兵庫県,尼崎市,南清水,2023[sanitize]08[sanitize]18,19,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎東,食満,282022,兵庫県,尼崎市,南清水,2023[sanitize]08[sanitize]31,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,食満,282022,兵庫県,尼崎市,南清水,2023[sanitize]09[sanitize]01,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,食満,282022,兵庫県,尼崎市,食満５丁目,2023[sanitize]12[sanitize]22,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎東,食満,282022,兵庫県,尼崎市,食満７丁目,2023[sanitize]10[sanitize]01,15,一戸建住宅,駐車（輪）場,キーあり,あり,その他
窃盗,オートバイ盗,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,水堂町４丁目,2023[sanitize]10[sanitize]17,15,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘４丁目,2021[sanitize]04[sanitize]01,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘７丁目,2023[sanitize]05[sanitize]12,20,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘８丁目,2023[sanitize]07[sanitize]18,18,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１０丁目,2022[sanitize]06[sanitize]01,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１０丁目,2023[sanitize]01[sanitize]25,12,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１０丁目,2023[sanitize]10[sanitize]10,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,上ノ島町２丁目,2023[sanitize]09[sanitize]20,13,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,塚口北,282022,兵庫県,尼崎市,富松町２丁目,2023[sanitize]04[sanitize]05,18,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町７丁目,2022[sanitize]12[sanitize]20,00,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町７丁目,2023[sanitize]03[sanitize]20,00,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,尾浜,282022,兵庫県,尼崎市,尾浜町３丁目,2023[sanitize]08[sanitize]01,15,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,尾浜,282022,兵庫県,尼崎市,名神町１丁目,2023[sanitize]09[sanitize]07,13,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,尼崎北,尾浜,282022,兵庫県,尼崎市,名神町１丁目,2023[sanitize]09[sanitize]08,13,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,尼崎北,尾浜,282022,兵庫県,尼崎市,名神町１丁目,2023[sanitize]09[sanitize]11,17,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１丁目,2023[sanitize]03[sanitize]21,19,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘１丁目,2023[sanitize]07[sanitize]03,03,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘２丁目,2022[sanitize]12[sanitize]30,17,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘３丁目,2023[sanitize]08[sanitize]05,17,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘東１丁目,2023[sanitize]12[sanitize]08,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,大西町１丁目,2023[sanitize]08[sanitize]13,20,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,大西町３丁目,2023[sanitize]05[sanitize]01,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,立花町３丁目,2022[sanitize]12[sanitize]29,14,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,立花町３丁目,2023[sanitize]09[sanitize]02,22,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町２丁目,2023[sanitize]03[sanitize]07,21,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町３丁目,2023[sanitize]11[sanitize]08,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,立花駅前,282022,兵庫県,尼崎市,南武庫之荘３丁目,2016[sanitize]12[sanitize]01,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,立花駅前,282022,兵庫県,尼崎市,南武庫之荘３丁目,2023[sanitize]03[sanitize]04,21,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎北,西昆陽,282022,兵庫県,尼崎市,西昆陽２丁目,2022[sanitize]10[sanitize]03,17,４階建て以上共同住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,西昆陽,282022,兵庫県,尼崎市,西昆陽２丁目,2023[sanitize]07[sanitize]12,10,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎北,西昆陽,282022,兵庫県,尼崎市,西昆陽３丁目,2023[sanitize]08[sanitize]10,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,西昆陽,282022,兵庫県,尼崎市,西昆陽３丁目,2023[sanitize]08[sanitize]15,10,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫町３丁目,2023[sanitize]07[sanitize]05,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町３丁目,2019[sanitize]08[sanitize]01,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町３丁目,2023[sanitize]08[sanitize]16,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫豊町３丁目,2023[sanitize]07[sanitize]07,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,中野,282073,兵庫県,伊丹市,中野北４丁目,2023[sanitize]02[sanitize]01,19,その他,駐車（輪）場,キーあり,なし,その他
