罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,葺合,宮本,281107,兵庫県,神戸市中央区,旗塚通１丁目,2025/5/6,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,葺合,宮本,281107,兵庫県,神戸市中央区,割塚通６丁目,2025/5/15,17,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,葺合,小野柄,281107,兵庫県,神戸市中央区,南本町通５丁目,2025/8/27,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,葺合,春日野,281107,兵庫県,神戸市中央区,北本町通１丁目,2024/12/1,0,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,葺合,熊内,281107,兵庫県,神戸市中央区,生田町１丁目,2025/8/13,16,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,葺合,熊内,281107,兵庫県,神戸市中央区,生田町４丁目,2025/9/2,7,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,葺合,熊内,281107,兵庫県,神戸市中央区,熊内町５丁目,2025/5/1,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,葺合,熊内,281107,兵庫県,神戸市中央区,熊内町７丁目,2025/9/15,6,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,葺合,熊内,281107,兵庫県,神戸市中央区,熊内町７丁目,2025/10/10,0,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,葺合,熊内,281107,兵庫県,神戸市中央区,熊内橋通５丁目,2025/5/17,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,葺合,熊内,281107,兵庫県,神戸市中央区,熊内橋通６丁目,2025/5/10,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,葺合,熊内,281107,兵庫県,神戸市中央区,中尾町,2025/3/29,13,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,葺合,熊内,281107,兵庫県,神戸市中央区,中島通５丁目,2025/3/25,22,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,葺合,熊内,281107,兵庫県,神戸市中央区,若菜通６丁目,2019/12/1,9,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,葺合,ＨＡＴ神戸,281107,兵庫県,神戸市中央区,北本町通１丁目,2025/9/22,17,駐車（輪）場,駐車（輪）場,キーなし,なし,なし
窃盗,オートバイ盗,葺合,ＨＡＴ神戸,281107,兵庫県,神戸市中央区,脇浜海岸通２丁目,2025/10/8,17,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,生田,デュオこうべ,281107,兵庫県,神戸市中央区,相生町３丁目,2025/11/29,10,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,生田,デュオこうべ,281107,兵庫県,神戸市中央区,中町通４丁目,2025/8/9,12,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,生田,ハーバーランド,281107,兵庫県,神戸市中央区,東川崎町１丁目,2024/12/20,16,その他,駐車（輪）場,キーあり,あり,その他
窃盗,オートバイ盗,生田,ハーバーランド,281107,兵庫県,神戸市中央区,東川崎町１丁目,2025/12/14,17,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,生田,一宮,281107,兵庫県,神戸市中央区,山本通２丁目,2022/10/1,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,生田,下山手,281107,兵庫県,神戸市中央区,花隈町,2024/10/20,18,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,生田,下山手,281107,兵庫県,神戸市中央区,花隈町,2025/9/9,15,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,生田,京町,281107,兵庫県,神戸市中央区,京町,2025/8/6,9,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,生田,生田前,281107,兵庫県,神戸市中央区,,2025/12/8,11,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,生田,生田前,281107,兵庫県,神戸市中央区,下山手通２丁目,2025/4/12,9,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,兵庫,七宮,281051,兵庫県,神戸市兵庫区,兵庫町１丁目,2025/10/13,6,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,兵庫,七宮,281051,兵庫県,神戸市兵庫区,本町１丁目,2025/3/5,7,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,兵庫,兵庫駅前,281051,兵庫県,神戸市兵庫区,駅前通１丁目,2025/1/31,7,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,兵庫,兵庫駅前,281051,兵庫県,神戸市兵庫区,駅前通４丁目,2025/7/10,15,４階建て以上共同住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,兵庫,平野,281051,兵庫県,神戸市兵庫区,神田町,2025/8/2,0,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,兵庫,御崎公園,281051,兵庫県,神戸市兵庫区,浜山通１丁目,2025/9/7,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,兵庫,新開地,281051,兵庫県,神戸市兵庫区,湊町１丁目,2025/12/11,13,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,兵庫,新開地,281051,兵庫県,神戸市兵庫区,湊町４丁目,2025/12/1,9,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,兵庫,湊川,281051,兵庫県,神戸市兵庫区,下沢通１丁目,2025/2/11,15,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,兵庫,湊川,281051,兵庫県,神戸市兵庫区,新開地２丁目,2025/11/14,18,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,兵庫,湊川,281051,兵庫県,神戸市兵庫区,東山町２丁目,2025/10/19,10,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,兵庫,湊川,281051,兵庫県,神戸市兵庫区,水木通１丁目,2025/6/20,18,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,兵庫,皿池,281051,兵庫県,神戸市兵庫区,下沢通７丁目,2025/11/11,12,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,兵庫,荒田,281051,兵庫県,神戸市兵庫区,荒田町２丁目,2025/10/1,13,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,兵庫,菊水西,281051,兵庫県,神戸市兵庫区,湊川町１０丁目,2025/3/11,0,４階建て以上共同住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,兵庫,菊水西,281051,兵庫県,神戸市兵庫区,湊川町１０丁目,2025/5/17,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,久保,281069,兵庫県,神戸市長田区,腕塚町６丁目,2025/6/12,18,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,長田,久保,281069,兵庫県,神戸市長田区,久保町２丁目,2025/8/1,5,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,久保,281069,兵庫県,神戸市長田区,駒ヶ林町１丁目,2025/7/10,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,久保,281069,兵庫県,神戸市長田区,駒ヶ林町２丁目,2025/4/2,21,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,久保,281069,兵庫県,神戸市長田区,二葉町８丁目,2025/11/7,11,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,長田,久保,281069,兵庫県,神戸市長田区,南駒栄町,2025/6/19,18,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,大谷,281069,兵庫県,神戸市長田区,御船通１丁目,2025/12/6,22,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,長田,寺池,281069,兵庫県,神戸市長田区,房王寺町３丁目,2025/7/4,17,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,長田,御蔵,281069,兵庫県,神戸市長田区,一番町２丁目,2025/9/11,13,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,御蔵,281069,兵庫県,神戸市長田区,菅原通３丁目,2025/7/18,18,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,若松町６丁目,2025/11/5,19,その他,その他,キーあり,なし,その他
窃盗,オートバイ盗,長田,水笠,281069,兵庫県,神戸市長田区,大道通３丁目,2025/7/21,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,水笠,281069,兵庫県,神戸市長田区,御屋敷通１丁目,2025/7/24,13,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,水笠,281069,兵庫県,神戸市長田区,御屋敷通２丁目,2025/5/10,19,駐車（輪）場,駐車（輪）場,キーなし,あり,その他
窃盗,オートバイ盗,長田,水笠,281069,兵庫県,神戸市長田区,神楽町２丁目,2025/7/7,6,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,水笠,281069,兵庫県,神戸市長田区,川西通３丁目,2025/8/12,22,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,長田,水笠,281069,兵庫県,神戸市長田区,御蔵通３丁目,2025/11/7,12,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,水笠,281069,兵庫県,神戸市長田区,水笠通１丁目,2025/7/26,21,一戸建住宅,その他,キーあり,なし,その他
窃盗,オートバイ盗,長田,湊川大橋,281069,兵庫県,神戸市長田区,浜添通５丁目,2025/6/30,7,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,湊川大橋,281069,兵庫県,神戸市長田区,浜添通８丁目,2025/6/27,7,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,長田,湊川大橋,281069,兵庫県,神戸市長田区,浜添通８丁目,2025/7/14,21,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,長田,湊川大橋,281069,兵庫県,神戸市長田区,東尻池町４丁目,不明,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,湊川大橋,281069,兵庫県,神戸市長田区,東尻池町６丁目,2025/6/27,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,湊川大橋,281069,兵庫県,神戸市長田区,東尻池町７丁目,2025/7/7,8,その他,その他,キーなし,なし,その他
窃盗,オートバイ盗,長田,野田,281069,兵庫県,神戸市長田区,海運町７丁目,2025/7/9,22,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,その他
窃盗,オートバイ盗,長田,野田,281069,兵庫県,神戸市長田区,若松町１丁目,2025/4/3,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,長田東,281069,兵庫県,神戸市長田区,北町１丁目,2025/11/6,16,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,長田,長田東,281069,兵庫県,神戸市長田区,五番町５丁目,2025/12/22,5,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,長田,長田東,281069,兵庫県,神戸市長田区,三番町４丁目,2025/12/19,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,長田東,281069,兵庫県,神戸市長田区,四番町４丁目,2025/11/3,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,長田東,281069,兵庫県,神戸市長田区,四番町５丁目,2025/7/19,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,長田,長田東,281069,兵庫県,神戸市長田区,四番町６丁目,2025/6/19,13,その他,その他,キーなし,なし,その他
窃盗,オートバイ盗,長田,長田東,281069,兵庫県,神戸市長田区,六番町８丁目,2025/5/17,17,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,須磨,千歳,281077,兵庫県,神戸市須磨区,大池町５丁目,2025/1/23,13,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,須磨,名谷中央,281077,兵庫県,神戸市須磨区,西落合３丁目,2025/6/10,22,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,須磨,名谷中央,281077,兵庫県,神戸市須磨区,西落合４丁目,2025/6/14,20,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,須磨,名谷中央,281077,兵庫県,神戸市須磨区,西落合６丁目,2025/6/14,6,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,須磨,名谷中央,281077,兵庫県,神戸市須磨区,西落合６丁目,2025/7/11,22,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,その他
窃盗,オートバイ盗,須磨,東須磨,281077,兵庫県,神戸市須磨区,稲葉町３丁目,2025/7/13,20,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,須磨,東須磨,281077,兵庫県,神戸市須磨区,稲葉町７丁目,2025/8/21,15,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,その他
窃盗,オートバイ盗,須磨,東須磨,281077,兵庫県,神戸市須磨区,上細沢町,2024/10/15,0,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,須磨,東須磨,281077,兵庫県,神戸市須磨区,松風町３丁目,2025/7/24,22,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,須磨,東須磨,281077,兵庫県,神戸市須磨区,若木町２丁目,2025/5/2,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,須磨,板宿,281077,兵庫県,神戸市須磨区,飛松町３丁目,2025/10/18,21,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,須磨,白川台,281077,兵庫県,神戸市須磨区,白川台２丁目,2025/12/23,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,須磨,若宮,281077,兵庫県,神戸市須磨区,小寺町３丁目,2025/7/9,23,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,須磨,若宮,281077,兵庫県,神戸市須磨区,外浜町３丁目,2025/7/16,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,須磨,須磨駅前,281077,兵庫県,神戸市須磨区,須磨浦通５丁目,2025/7/24,19,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,北舞子,281085,兵庫県,神戸市垂水区,舞子台８丁目,2024/9/15,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,名谷,281085,兵庫県,神戸市垂水区,多聞町,2025/9/22,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,名谷,281085,兵庫県,神戸市垂水区,名谷町,2025/6/14,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,名谷,281085,兵庫県,神戸市垂水区,名谷町,2025/11/21,7,その他,その他,キーなし,なし,その他
