罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,自動車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2020/1/11,16,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家３丁目,2020/7/4,18,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,加古川,土山,282103,兵庫県,加古川市,平岡町土山,2020/5/31,13,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,加古川,本荘,283827,兵庫県,播磨町,古宮,2020/8/8,21,駐車（輪）場,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,加古川,稲美,283819,兵庫県,稲美町,六分一,2020/4/7,16,駐車（輪）場,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2020/4/24,19,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,加古川,志方,282103,兵庫県,加古川市,志方町志方町,2020/3/2,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,加古川,新神野,282103,兵庫県,加古川市,新神野７丁目,2020/3/21,17,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,高砂,米田,282162,兵庫県,高砂市,中島２丁目,2020/2/24,13,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,高砂,阿弥陀,282162,兵庫県,高砂市,神爪５丁目,2020/4/2,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,姫路,城南,282014,兵庫県,姫路市,魚町,2020/1/13,13,道路上,その他,キーなし,なし,乗用自動車
窃盗,自動車盗,姫路,豊富,282014,兵庫県,姫路市,豊富町豊富,2020/12/21,17,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,自動車盗,姫路,飾西,282014,兵庫県,姫路市,青山３丁目,2020/2/15,20,その他,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,姫路,飾西,282014,兵庫県,姫路市,青山北１丁目,2020/2/7,13,駐車（輪）場,駐車（輪）場,キーなし,あり,その他
窃盗,自動車盗,姫路,田寺,282014,兵庫県,姫路市,御立西４丁目,2020/12/25,4,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,姫路,書写,282014,兵庫県,姫路市,青山西５丁目,2020/2/16,17,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,姫路,菅生,282014,兵庫県,姫路市,夢前町寺,2017/9/1,0,道路上,その他,キーなし,なし,乗用自動車
窃盗,自動車盗,姫路,安志,282014,兵庫県,姫路市,安富町名坂,2020/3/30,17,駐車（輪）場,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区上野田６丁目,2020/1/7,21,一戸建住宅,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,飾磨,手柄,282014,兵庫県,姫路市,手柄,2020/12/19,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,飾磨,手柄,282014,兵庫県,姫路市,安田１丁目,2020/8/6,18,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,飾磨,御国野,282014,兵庫県,姫路市,四郷町見野,2020/2/13,19,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,飾磨,井ノ口,282014,兵庫県,姫路市,玉手４丁目,2020/1/6,0,一戸建住宅,駐車（輪）場,キーなし,あり,なし
窃盗,自動車盗,網干,吉美,282014,兵庫県,姫路市,大津区平松,2020/9/12,23,駐車（輪）場,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,網干,八幡,282014,兵庫県,姫路市,広畑区蒲田４丁目,2020/6/18,1,一戸建住宅,駐車（輪）場,キーなし,なし,貨物自動車
窃盗,自動車盗,福崎,福崎東,284432,兵庫県,福崎町,東田原,2020/6/7,18,その他,駐車（輪）場,キーなし,なし,貨物自動車
窃盗,自動車盗,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町堂本,2020/2/17,9,駐車（輪）場,駐車（輪）場,キーなし,なし,貨物自動車
窃盗,自動車盗,たつの,神部,282294,兵庫県,たつの市,揖保川町正條,2020/7/11,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,相生,相生駅前,282081,兵庫県,相生市,栄町,2020/1/6,22,駐車（輪）場,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,豊岡,江原,282090,兵庫県,豊岡市,日高町鶴岡,2019/12/15,7,その他,その他,キーなし,なし,特殊自動車
窃盗,自動車盗,美方,浜坂駅前,285862,兵庫県,新温泉町,芦屋,2020/11/28,18,駐車（輪）場,駐車（輪）場,キーなし,なし,貨物自動車
窃盗,自動車盗,美方,湯舟,285854,兵庫県,香美町,村岡区市原,2020/1/6,17,一戸建住宅,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,南あわじ,福井,282243,兵庫県,南あわじ市,賀集,2020/11/10,22,その他,その他,キーなし,なし,乗用自動車
