signal_time,entry_time,exit_time,entry,exit,gross,stopped,cost,net
2015-03-24,2015-03-25,2015-03-27,245.29,247.94,0.0108035386685148,False,0.001,0.0098035386685148
2015-06-01,2015-06-02,2015-06-04,223.5,222.99,-0.0022818791946308536,False,0.001,-0.0032818791946308537
2015-08-24,2015-08-25,2015-08-27,209.72,225.09,0.07328819378218587,False,0.001,0.07228819378218587
2016-01-15,2016-01-16,2016-01-18,360.62,385.49,0.06896456103377524,False,0.001,0.06796456103377524
2016-08-02,2016-08-03,2016-08-05,540.0,572.5,0.06018518518518512,False,0.001,0.05918518518518512
2017-01-11,2017-01-12,2017-01-14,778.7,818.27,0.05081546166688056,False,0.001,0.049815461666880556
2017-03-18,2017-03-19,2017-03-21,969.4,1114.39,0.14956674231483413,False,0.001,0.14856674231483413
2017-09-14,2017-09-15,2017-09-17,3227.79,3662.99,0.13482909359035133,False,0.001,0.13382909359035133
2018-01-16,2018-01-17,2018-01-19,11394.0,11552.0,0.013866947516236516,False,0.001,0.012866947516236515
2018-06-10,2018-06-11,2018-06-13,6781.17,6307.4,-0.06986552468084417,False,0.001,-0.07086552468084417
2018-06-22,2018-06-23,2018-06-25,6055.17,6253.61,0.03277199484077231,False,0.001,0.03177199484077231
2018-10-11,2018-10-12,2018-10-14,6152.76,6183.0,0.004914867474109075,False,0.001,0.003914867474109075
2018-11-14,2018-11-15,2018-11-17,5592.23,5503.36,-0.015891692580598415,False,0.001,-0.016891692580598416
2018-11-19,2018-11-20,2018-11-22,4732.92,4275.23,-0.0967035149548271,False,0.001,-0.0977035149548271
2018-11-24,2018-11-25,2018-11-27,3780.67,3771.01,-0.002555102666987552,False,0.001,-0.003555102666987552
2019-09-24,2019-09-25,2019-09-27,8536.71,8187.72,-0.040881088850388325,False,0.001,-0.041881088850388326
2019-10-23,2019-10-24,2019-10-26,7470.77,9252.75,0.23852695237572563,False,0.001,0.23752695237572563
2019-11-21,2019-11-22,2019-11-24,7612.23,6908.36,-0.09246567694355001,False,0.001,-0.09346567694355001
2020-03-12,2020-03-13,2020-03-15,4841.67,5343.64,0.10367703705539633,False,0.001,0.10267703705539633
2020-09-03,2020-09-04,2020-09-06,10160.0,10260.2,0.009862204724409462,False,0.001,0.008862204724409461
2021-05-19,2021-05-20,2021-05-22,36793.4,37500.5,0.019218120641201875,False,0.001,0.018218120641201874
2021-12-04,2021-12-05,2021-12-07,49240.8,50627.3,0.02815754415037941,False,0.001,0.02715754415037941
2022-01-05,2022-01-06,2022-01-08,43417.3,41690.8,-0.039765254863844635,False,0.001,-0.040765254863844635
2022-01-21,2022-01-22,2022-01-24,36447.4,36725.0,0.007616455494767749,False,0.001,0.006616455494767749
2022-05-05,2022-05-06,2022-05-08,36542.4,34025.5,-0.06887615482289067,False,0.001,-0.06987615482289067
2022-05-09,2022-05-10,2022-05-12,30066.5,28896.2,-0.03892371908935188,False,0.001,-0.03992371908935188
2022-06-13,2022-06-14,2022-06-16,22407.5,20382.9,-0.09035367622447832,False,0.001,-0.09135367622447832
2022-08-19,2022-08-20,2022-08-22,20840.0,21411.0,0.027399232245681304,False,0.001,0.026399232245681303
2022-11-08,2022-11-09,2022-11-11,18546.0,17007.0,-0.08298285344548695,False,0.001,-0.08398285344548695
2023-06-05,2023-06-06,2023-06-08,25730.0,26510.0,0.030314807617566997,False,0.001,0.029314807617566996
2023-08-17,2023-08-18,2023-08-20,26632.0,26192.0,-0.016521477921297656,False,0.001,-0.017521477921297657
2024-06-24,2024-06-25,2024-06-27,60250.0,61622.0,0.022771784232365144,False,0.001,0.021771784232365143
2024-08-05,2024-08-06,2024-08-08,54040.0,61699.0,0.14172834937083634,False,0.001,0.14072834937083634
2025-02-25,2025-02-26,2025-02-28,88573.0,84321.0,-0.0480055999006469,False,0.001,-0.0490055999006469
2025-11-04,2025-11-05,2025-11-07,101473.0,103275.0,0.01775841849556037,False,0.001,0.016758418495560368
2026-01-31,2026-02-01,2026-02-03,78644.0,75662.0,-0.03791770510146997,False,0.001,-0.03891770510146997
2026-02-05,2026-02-06,2026-02-08,62795.0,70283.0,0.11924516283143571,False,0.001,0.11824516283143571
2026-06-02,2026-06-03,2026-06-05,66670.0,61042.1,-0.08441427928603573,False,0.001,-0.08541427928603573
2026-06-05,2026-06-06,2026-06-08,61032.6,63061.8,0.03324780527128124,False,0.001,0.03224780527128124
