market,tf,signal,dir,N,k_range,k_vol,H,n,mean_net_pct,win_rate,t_stat,excess_pct
BTCUSD,1d,wick,short,20,2.0,3.0,1,15,-1.4751491914810126,0.4,-1.3413510124621864,-1.1815583112640369
BTCUSD,1d,wick,short,20,2.0,3.0,3,15,-3.455152945993952,0.2,-2.232277520480147,-2.7822212186446835
BTCUSD,1d,wick,short,20,2.0,3.0,5,15,-3.977113039365022,0.13333333333333333,-3.2907083482091126,-2.9118966600655845
BTCUSD,1d,capit,long,20,3.0,1.5,1,18,2.3477838084321894,0.6111111111111112,1.3529583492104302,2.2541929282152138
BTCUSD,1d,capit,long,20,3.0,1.5,3,16,1.2259514208915259,0.5625,0.6644139423478903,0.7530196935422573
BTCUSD,1d,capit,long,20,3.0,1.5,5,16,-1.933971541390829,0.4375,-0.647262290786832,-2.799187920690266
BTCUSD,1d,capit,short,20,3.0,1.5,1,42,-0.8441284777075978,0.42857142857142855,-1.1612571470648674,-0.5505375974906219
BTCUSD,1d,capit,short,20,3.0,1.5,3,34,-1.1581558722054264,0.3235294117647059,-1.0949449910365292,-0.4852241448561576
BTCUSD,1d,capit,short,20,3.0,1.5,5,34,-3.2248804210513025,0.23529411764705882,-2.301204247132028,-2.159664041751865
BTCUSD,1d,wick,long,20,3.0,1.5,1,7,-1.4920574648288507,0.14285714285714285,-0.9780674448655141,-1.5856483450458263
BTCUSD,1d,wick,long,20,3.0,1.5,3,7,-1.5487702640020893,0.14285714285714285,-0.604198107597808,-2.0217019913513576
BTCUSD,1d,wick,long,20,3.0,1.5,5,7,-4.098770463296392,0.2857142857142857,-1.0316391007009351,-4.96398684259583
BTCUSD,1d,wick,short,20,3.0,1.5,1,18,-0.3177239806337156,0.3888888888888889,-0.42091948669637524,-0.024133100416739772
BTCUSD,1d,wick,short,20,3.0,1.5,3,18,-2.774265943899406,0.2222222222222222,-2.4221832458319024,-2.1013342165501374
BTCUSD,1d,wick,short,20,3.0,1.5,5,18,-3.8922853132375352,0.2777777777777778,-2.679409809665693,-2.8270689339380977
BTCUSD,1d,capit,long,20,3.0,2.0,1,17,2.4150904190122344,0.5882352941176471,1.3131380432239004,2.321499538795259
BTCUSD,1d,capit,long,20,3.0,2.0,3,15,1.0319077060938182,0.5333333333333333,0.5260478460098502,0.5589759787445496
BTCUSD,1d,capit,long,20,3.0,2.0,5,15,-2.2017720251025983,0.4,-0.6920827303531566,-3.0669884044020357
BTCUSD,1d,capit,short,20,3.0,2.0,1,36,-0.5566319551179177,0.4722222222222222,-0.70648495009614,-0.263041074900942
BTCUSD,1d,capit,short,20,3.0,2.0,3,29,-1.0464549440866995,0.3103448275862069,-0.8410483749928434,-0.3735232167374306
BTCUSD,1d,capit,short,20,3.0,2.0,5,29,-3.131304883915108,0.2413793103448276,-1.8754811284078563,-2.0660885046156707
BTCUSD,1d,wick,long,20,3.0,2.0,1,7,-1.4920574648288507,0.14285714285714285,-0.9780674448655141,-1.5856483450458263
BTCUSD,1d,wick,long,20,3.0,2.0,3,7,-1.5487702640020893,0.14285714285714285,-0.604198107597808,-2.0217019913513576
BTCUSD,1d,wick,long,20,3.0,2.0,5,7,-4.098770463296392,0.2857142857142857,-1.0316391007009351,-4.96398684259583
BTCUSD,1d,wick,short,20,3.0,2.0,1,18,-0.3177239806337156,0.3888888888888889,-0.42091948669637524,-0.024133100416739772
BTCUSD,1d,wick,short,20,3.0,2.0,3,18,-2.774265943899406,0.2222222222222222,-2.4221832458319024,-2.1013342165501374
BTCUSD,1d,wick,short,20,3.0,2.0,5,18,-3.8922853132375352,0.2777777777777778,-2.679409809665693,-2.8270689339380977
BTCUSD,1d,capit,long,20,3.0,3.0,1,16,2.71183649222888,0.625,1.4034260484858843,2.618245612011904
BTCUSD,1d,capit,long,20,3.0,3.0,3,14,1.3835990072538764,0.5714285714285714,0.6674445251599317,0.9106672799046078
BTCUSD,1d,capit,long,20,3.0,3.0,5,14,-0.912409980538458,0.42857142857142855,-0.29205529737530855,-1.7776263598378954
BTCUSD,1d,capit,short,20,3.0,3.0,1,27,-0.6866870747864349,0.48148148148148145,-0.7226060338496789,-0.39309619456945905
BTCUSD,1d,capit,short,20,3.0,3.0,3,21,-2.1153808619491605,0.23809523809523808,-1.4011636600924338,-1.4424491345998918
BTCUSD,1d,capit,short,20,3.0,3.0,5,21,-3.7310890908993457,0.23809523809523808,-1.7936539593338505,-2.665872711599908
BTCUSD,1d,wick,long,20,3.0,3.0,1,6,-1.4099421251543751,0.16666666666666666,-0.7822590702808203,-1.5035330053713507
BTCUSD,1d,wick,long,20,3.0,3.0,3,6,-1.4711438197904694,0.16666666666666666,-0.4852691738418794,-1.944075547139738
BTCUSD,1d,wick,long,20,3.0,3.0,5,6,-4.832155864348855,0.16666666666666666,-1.0458731279527251,-5.697372243648292
BTCUSD,1d,wick,short,20,3.0,3.0,1,9,-0.3042773646539598,0.5555555555555556,-0.2641793014419103,-0.010686484436984
BTCUSD,1d,wick,short,20,3.0,3.0,3,9,-1.988039566925727,0.2222222222222222,-1.1117649627835866,-1.3151078395764582
BTCUSD,1d,wick,short,20,3.0,3.0,5,9,-3.787973152369544,0.2222222222222222,-1.9482152297632844,-2.7227567730701066
BTCUSD,1d,capit,long,40,1.5,1.5,1,55,1.2439479443287855,0.5454545454545454,2.026167955815021,1.15035706411181
BTCUSD,1d,capit,long,40,1.5,1.5,3,45,1.893806685540772,0.6666666666666666,1.873840358636251,1.4208749581915034
BTCUSD,1d,capit,long,40,1.5,1.5,5,43,1.2539483765924297,0.6976744186046512,0.7677143101772586,0.38873199729299235
BTCUSD,1d,capit,short,40,1.5,1.5,1,122,-0.6595567423580566,0.45901639344262296,-1.697662926459991,-0.3659658621410808
BTCUSD,1d,capit,short,40,1.5,1.5,3,88,-1.3656529800096546,0.3977272727272727,-2.226885055628485,-0.6927212526603859
BTCUSD,1d,capit,short,40,1.5,1.5,5,80,-2.1819398760754076,0.3125,-2.694672941803434,-1.11672349677597
BTCUSD,1d,wick,long,40,1.5,1.5,1,39,-1.8805008341792158,0.41025641025641024,-2.7311906593601427,-1.9740917143961914
BTCUSD,1d,wick,long,40,1.5,1.5,3,33,-0.6303290337993632,0.45454545454545453,-0.5659725826652496,-1.1032607611486318
BTCUSD,1d,wick,long,40,1.5,1.5,5,32,-0.555077718006549,0.5625,-0.429996472274304,-1.4202940973059865
BTCUSD,1d,wick,short,40,1.5,1.5,1,69,-0.6121111309760038,0.391304347826087,-1.5082653543174867,-0.31852025075902796
BTCUSD,1d,wick,short,40,1.5,1.5,3,60,-1.9635843723043227,0.36666666666666664,-2.760409292883956,-1.290652644955054
BTCUSD,1d,wick,short,40,1.5,1.5,5,54,-2.4172400811373356,0.37037037037037035,-2.389432346840856,-1.352023701837898
BTCUSD,1d,capit,long,40,1.5,2.0,1,44,1.41169567196797,0.5227272727272727,1.8610937315140161,1.3181047917509945
BTCUSD,1d,capit,long,40,1.5,2.0,3,37,2.2177663815231794,0.6486486486486487,1.9240144119124603,1.7448346541739108
BTCUSD,1d,capit,long,40,1.5,2.0,5,36,1.5283531423127303,0.6944444444444444,0.8877212311745566,0.6631367630132929
BTCUSD,1d,capit,short,40,1.5,2.0,1,82,-0.5556026739560371,0.5,-1.1036637402846916,-0.26201179373906125
BTCUSD,1d,capit,short,40,1.5,2.0,3,62,-1.468882622596945,0.45161290322580644,-1.9904801197758553,-0.7959508952476761
BTCUSD,1d,capit,short,40,1.5,2.0,5,59,-1.5701752798857413,0.3559322033898305,-1.3958474016776574,-0.504958900586304
BTCUSD,1d,wick,long,40,1.5,2.0,1,29,-2.556300673177288,0.3448275862068966,-3.058755839868051,-2.6498915533942635
BTCUSD,1d,wick,long,40,1.5,2.0,3,25,-0.9609620880232402,0.44,-0.6865613639470164,-1.433893815372509
BTCUSD,1d,wick,long,40,1.5,2.0,5,24,-0.8861582587334558,0.5833333333333334,-0.5386463998094334,-1.7513746380328932
BTCUSD,1d,wick,short,40,1.5,2.0,1,50,-0.9274455280697629,0.34,-1.9143742150749938,-0.6338546478527871
BTCUSD,1d,wick,short,40,1.5,2.0,3,45,-1.9915238583095192,0.35555555555555557,-2.2459118389986,-1.3185921309602504
BTCUSD,1d,wick,short,40,1.5,2.0,5,41,-2.0192167103880987,0.3902439024390244,-1.8164336379078154,-0.9540003310886611
BTCUSD,1d,capit,long,40,1.5,3.0,1,25,2.3671078132932726,0.52,2.018727479687402,2.273516933076297
BTCUSD,1d,capit,long,40,1.5,3.0,3,21,1.2942852861049914,0.5714285714285714,0.9440150298554075,0.8213535587557228
BTCUSD,1d,capit,long,40,1.5,3.0,5,20,1.4978642786648921,0.6,0.6692644227442799,0.6326478993654545
BTCUSD,1d,capit,short,40,1.5,3.0,1,34,-0.22472204181192393,0.5,-0.30224791281201263,0.06886883840505188
BTCUSD,1d,capit,short,40,1.5,3.0,3,28,-0.9714043157691168,0.39285714285714285,-0.8287508120086973,-0.29847258841984803
BTCUSD,1d,capit,short,40,1.5,3.0,5,26,-2.267398672014812,0.3076923076923077,-1.271579360951236,-1.2021822927153742
BTCUSD,1d,wick,long,40,1.5,3.0,1,15,-1.7937794108470635,0.4666666666666667,-1.38115668343423,-1.887370291064039
BTCUSD,1d,wick,long,40,1.5,3.0,3,14,1.072769910069023,0.5,0.5829504097651601,0.5998381827197543
BTCUSD,1d,wick,long,40,1.5,3.0,5,14,0.09104608375017682,0.7142857142857143,0.039436427284758414,-0.7741702955492606
BTCUSD,1d,wick,short,40,1.5,3.0,1,17,-1.4545157930612598,0.4117647058823529,-1.4839572587479954,-1.160924912844284
BTCUSD,1d,wick,short,40,1.5,3.0,3,17,-3.403162121985232,0.23529411764705882,-2.1973349212446758,-2.7302303946359636
BTCUSD,1d,wick,short,40,1.5,3.0,5,17,-3.5644096157598835,0.23529411764705882,-1.8152153991882383,-2.4991932364604463
BTCUSD,1d,capit,long,40,2.0,1.5,1,33,1.8503235690920357,0.5454545454545454,2.127418118252772,1.75673268887506
BTCUSD,1d,capit,long,40,2.0,1.5,3,30,1.1169233579888977,0.5666666666666667,0.8367758397741327,0.6439916306396292
BTCUSD,1d,capit,long,40,2.0,1.5,5,28,-0.08538180241907548,0.6071428571428571,-0.0371193471045799,-0.9505981817185128
BTCUSD,1d,capit,short,40,2.0,1.5,1,98,-0.8375298090917588,0.4387755102040816,-1.8857385749482753,-0.5439389288747829
BTCUSD,1d,capit,short,40,2.0,1.5,3,69,-2.2548049104119907,0.30434782608695654,-3.167404483921573,-1.5818731830627224
BTCUSD,1d,capit,short,40,2.0,1.5,5,63,-3.1978025067698495,0.25396825396825395,-3.70310573061998,-2.132586127470411
BTCUSD,1d,wick,long,40,2.0,1.5,1,17,-2.5263750827063647,0.29411764705882354,-2.4614458168611852,-2.6199659629233403
BTCUSD,1d,wick,long,40,2.0,1.5,3,17,0.5540986649778489,0.47058823529411764,0.3340528000487482,0.0811669376285803
BTCUSD,1d,wick,long,40,2.0,1.5,5,16,-0.9472491272120089,0.5625,-0.4594889453771296,-1.8124655065114463
BTCUSD,1d,wick,short,40,2.0,1.5,1,50,-0.9360253588769232,0.32,-1.9184900140829704,-0.6424344786599474
BTCUSD,1d,wick,short,40,2.0,1.5,3,46,-2.516802125357133,0.30434782608695654,-2.85721130528865,-1.843870398007865
BTCUSD,1d,wick,short,40,2.0,1.5,5,42,-2.5517718528998663,0.38095238095238093,-1.9919308008784873,-1.4865554736004287
BTCUSD,1d,capit,long,40,2.0,2.0,1,27,2.1651352807872204,0.5555555555555556,2.065281945829603,2.071544400570245
BTCUSD,1d,capit,long,40,2.0,2.0,3,25,1.3682615017080684,0.56,0.9205115115208374,0.8953297743587998
BTCUSD,1d,capit,long,40,2.0,2.0,5,24,0.35276824205618623,0.625,0.15170920718724945,-0.5124481372432511
BTCUSD,1d,capit,short,40,2.0,2.0,1,68,-0.6299124376363765,0.5,-1.1001196241777675,-0.3363215574194007
BTCUSD,1d,capit,short,40,2.0,2.0,3,49,-2.098194598019209,0.3877551020408163,-2.350916061017398,-1.4252628706699404
BTCUSD,1d,capit,short,40,2.0,2.0,5,47,-2.303328682340963,0.3191489361702128,-1.8556989605508438,-1.2381123030415249
BTCUSD,1d,wick,long,40,2.0,2.0,1,17,-2.5263750827063647,0.29411764705882354,-2.4614458168611852,-2.6199659629233403
BTCUSD,1d,wick,long,40,2.0,2.0,3,17,0.5540986649778489,0.47058823529411764,0.3340528000487482,0.0811669376285803
BTCUSD,1d,wick,long,40,2.0,2.0,5,16,-0.9472491272120089,0.5625,-0.4594889453771296,-1.8124655065114463
BTCUSD,1d,wick,short,40,2.0,2.0,1,37,-1.357023515659025,0.2702702702702703,-2.476156824182638,-1.0634326354420491
BTCUSD,1d,wick,short,40,2.0,2.0,3,35,-2.661019015845926,0.2857142857142857,-2.4948039210546193,-1.9880872884966572
BTCUSD,1d,wick,short,40,2.0,2.0,5,33,-2.363959324119649,0.3939393939393939,-1.8293669066533793,-1.2987429448202112
BTCUSD,1d,capit,long,40,2.0,3.0,1,21,2.679626224984438,0.5714285714285714,2.04039807942051,2.5860353447674624
BTCUSD,1d,capit,long,40,2.0,3.0,3,19,0.7527899231944962,0.5263157894736842,0.5203130906468233,0.27985819584522764
BTCUSD,1d,capit,long,40,2.0,3.0,5,18,0.6934917835243877,0.5555555555555556,0.28795397705766607,-0.17172459577504962
BTCUSD,1d,capit,short,40,2.0,3.0,1,32,-0.25583111740561765,0.5,-0.32414553395297346,0.03775976281135818
BTCUSD,1d,capit,short,40,2.0,3.0,3,26,-1.033034721535662,0.38461538461538464,-0.8179705035256319,-0.360102994186393
BTCUSD,1d,capit,short,40,2.0,3.0,5,24,-2.709275601145671,0.2916666666666667,-1.429989113826959,-1.6440592218462333
BTCUSD,1d,wick,long,40,2.0,3.0,1,11,-2.4784344749482856,0.36363636363636365,-1.5992359581713602,-2.572025355165261
BTCUSD,1d,wick,long,40,2.0,3.0,3,11,2.0376797712651986,0.5454545454545454,0.876533436949528,1.56474804391593
BTCUSD,1d,wick,long,40,2.0,3.0,5,11,-0.6898400846651013,0.6363636363636364,-0.2373607400945488,-1.5550564639645388
BTCUSD,1d,wick,short,40,2.0,3.0,1,16,-1.609463128068228,0.375,-1.562070812772222,-1.3158722478512523
BTCUSD,1d,wick,short,40,2.0,3.0,3,16,-3.6005325565308817,0.25,-2.201694181623542,-2.927600829181613
BTCUSD,1d,wick,short,40,2.0,3.0,5,16,-3.2430530434309075,0.25,-1.5725732610114698,-2.17783666413147
BTCUSD,1d,capit,long,40,3.0,1.5,1,15,3.7252883519895295,0.6666666666666666,2.211461210916699,3.631697471772554
BTCUSD,1d,capit,long,40,3.0,1.5,3,14,1.951372548958211,0.5714285714285714,1.2204971500527617,1.4784408216089424
BTCUSD,1d,capit,long,40,3.0,1.5,5,14,0.07275026257442252,0.5714285714285714,0.02298947385136036,-0.7924661167250149
BTCUSD,1d,capit,short,40,3.0,1.5,1,41,-0.11018070308768602,0.4878048780487805,-0.1562453642733609,0.1834101771292898
BTCUSD,1d,capit,short,40,3.0,1.5,3,32,-0.4960258447748878,0.40625,-0.4362327128791833,0.17690588257438095
BTCUSD,1d,capit,short,40,3.0,1.5,5,29,-3.5271655898785497,0.2413793103448276,-2.0973004847740464,-2.461949210579112
BTCUSD,1d,wick,long,40,3.0,1.5,1,7,-3.7252383772510758,0.2857142857142857,-1.5966844158980875,-3.8188292574680514
BTCUSD,1d,wick,long,40,3.0,1.5,3,7,0.7590707964481469,0.42857142857142855,0.23315742075946153,0.2861390690988783
BTCUSD,1d,wick,long,40,3.0,1.5,5,7,-3.812952627814438,0.42857142857142855,-0.9084193044968725,-4.678169007113875
BTCUSD,1d,wick,short,40,3.0,1.5,1,19,-1.169125042065965,0.3157894736842105,-1.2360123885918366,-0.8755341618489891
BTCUSD,1d,wick,short,40,3.0,1.5,3,19,-3.67604588342896,0.21052631578947367,-2.6408962483753413,-3.0031141560796915
BTCUSD,1d,wick,short,40,3.0,1.5,5,19,-3.4634884327734734,0.2631578947368421,-1.8708784548628385,-2.398272053474036
BTCUSD,1d,capit,long,40,3.0,2.0,1,14,3.9054109893765365,0.6428571428571429,2.1707472330464728,3.811820109159561
BTCUSD,1d,capit,long,40,3.0,2.0,3,13,1.783277580196755,0.5384615384615384,1.0383786492263127,1.3103458528474865
BTCUSD,1d,capit,long,40,3.0,2.0,5,13,-0.08188707986490715,0.5384615384615384,-0.023985877095392762,-0.9471034591643446
BTCUSD,1d,capit,short,40,3.0,2.0,1,36,-0.2964403210192562,0.4722222222222222,-0.37536689985119565,-0.0028494408022803897
BTCUSD,1d,capit,short,40,3.0,2.0,3,27,-1.0057658386276702,0.37037037037037035,-0.797361488727767,-0.33283411127840146
BTCUSD,1d,capit,short,40,3.0,2.0,5,26,-3.874234949657434,0.23076923076923078,-2.084849117445736,-2.8090185703579964
BTCUSD,1d,wick,long,40,3.0,2.0,1,7,-3.7252383772510758,0.2857142857142857,-1.5966844158980875,-3.8188292574680514
BTCUSD,1d,wick,long,40,3.0,2.0,3,7,0.7590707964481469,0.42857142857142855,0.23315742075946153,0.2861390690988783
BTCUSD,1d,wick,long,40,3.0,2.0,5,7,-3.812952627814438,0.42857142857142855,-0.9084193044968725,-4.678169007113875
BTCUSD,1d,wick,short,40,3.0,2.0,1,18,-1.6477921670763833,0.2777777777777778,-1.910519455547799,-1.3542012868594075
BTCUSD,1d,wick,short,40,3.0,2.0,3,18,-3.6390947612122546,0.2222222222222222,-2.4737996043501287,-2.966163033862986
BTCUSD,1d,wick,short,40,3.0,2.0,5,18,-3.492084889744641,0.2777777777777778,-1.7844981599088012,-2.4268685104452032
BTCUSD,1d,capit,long,40,3.0,3.0,1,13,4.3852769695173555,0.6923076923076923,2.341485321315021,4.291686089300379
BTCUSD,1d,capit,long,40,3.0,3.0,3,12,2.256198254392068,0.5833333333333334,1.2570807251446945,1.7832665270427992
BTCUSD,1d,capit,long,40,3.0,3.0,5,12,1.599025717563064,0.5833333333333334,0.49500143968086235,0.7338093382636266
BTCUSD,1d,capit,short,40,3.0,3.0,1,24,0.07177617750496237,0.5,0.07753473784802802,0.36536705772193817
BTCUSD,1d,capit,short,40,3.0,3.0,3,20,-0.12314386699260327,0.4,-0.08596604932182095,0.5497878603566655
BTCUSD,1d,capit,short,40,3.0,3.0,5,19,-2.1579891802622453,0.3157894736842105,-0.9366922822709771,-1.0927728009628077
BTCUSD,1d,wick,long,40,3.0,3.0,1,7,-3.7252383772510758,0.2857142857142857,-1.5966844158980875,-3.8188292574680514
BTCUSD,1d,wick,long,40,3.0,3.0,3,7,0.7590707964481469,0.42857142857142855,0.23315742075946153,0.2861390690988783
BTCUSD,1d,wick,long,40,3.0,3.0,5,7,-3.812952627814438,0.42857142857142855,-0.9084193044968725,-4.678169007113875
BTCUSD,1d,wick,short,40,3.0,3.0,1,12,-1.4316983790748674,0.4166666666666667,-1.0995542924239867,-1.1381074988578916
BTCUSD,1d,wick,short,40,3.0,3.0,3,12,-2.348589653450156,0.3333333333333333,-1.1632693249121568,-1.6756579261008875
BTCUSD,1d,wick,short,40,3.0,3.0,5,12,-1.4013844368929773,0.3333333333333333,-0.574790496078916,-0.33616805759353974
USDJPY,1h,capit,long,12,1.5,1.5,4,1126,-0.005623609187140026,0.5239786856127886,-0.7516877192858115,-0.004660592430955906
USDJPY,1h,capit,long,12,1.5,1.5,24,818,-0.009094536493490187,0.508557457212714,-0.47670204921974196,-0.02149990800252837
USDJPY,1h,capit,short,12,1.5,1.5,4,1069,-0.012556858791865886,0.4695977549111319,-1.6584206031689057,-0.006142952892586758
USDJPY,1h,capit,short,12,1.5,1.5,24,792,-0.03501457233019993,0.4772727272727273,-1.9707891116164753,-0.01523354171525318
USDJPY,1h,wick,long,12,1.5,1.5,4,773,-0.010422500757469873,0.500646830530401,-1.011411525956247,-0.009473021136049415
USDJPY,1h,wick,long,12,1.5,1.5,24,627,-0.012487215753625847,0.49920255183413076,-0.568795959545842,-0.024903711383682185
USDJPY,1h,wick,short,12,1.5,1.5,4,611,0.011427680697742845,0.49427168576104746,1.142149568495315,0.017812304586781083
USDJPY,1h,wick,short,12,1.5,1.5,24,513,0.020900803294880595,0.5087719298245614,0.9223905625951414,0.0406569196132842
USDJPY,1h,capit,long,12,1.5,2.0,4,649,-0.007329376820421268,0.522342064714946,-0.6904970144396778,-0.006376544979963003
USDJPY,1h,capit,long,12,1.5,2.0,24,537,0.0014315144987002548,0.515828677839851,0.05953886094744255,-0.010988173476071873
USDJPY,1h,capit,short,12,1.5,2.0,4,574,-0.01894875686487355,0.4337979094076655,-1.622645016786189,-0.012535166126235056
USDJPY,1h,capit,short,12,1.5,2.0,24,486,-0.045623086444829715,0.4711934156378601,-1.994716911443592,-0.025847225354261205
USDJPY,1h,wick,long,12,1.5,2.0,4,432,-0.009895908066896308,0.5046296296296297,-0.6569851268158305,-0.0089479768706093
USDJPY,1h,wick,long,12,1.5,2.0,24,382,-0.01893171091587984,0.48429319371727747,-0.7066459022304982,-0.031355163412965605
USDJPY,1h,wick,short,12,1.5,2.0,4,318,0.01865028035255429,0.4811320754716981,1.165988335951969,0.025029378351537804
USDJPY,1h,wick,short,12,1.5,2.0,24,290,0.008996595650313388,0.496551724137931,0.2845696341052608,0.028746878748580878
USDJPY,1h,capit,long,12,1.5,3.0,4,159,-0.007038439175419408,0.48427672955974843,-0.40461799990072733,-0.006095127190996301
USDJPY,1h,capit,long,12,1.5,3.0,24,147,-0.016933943424639834,0.46938775510204084,-0.4332804729511992,-0.02935690048877177
USDJPY,1h,capit,short,12,1.5,3.0,4,134,-0.025846529070104884,0.39552238805970147,-1.1894884037977225,-0.019437159211615367
USDJPY,1h,capit,short,12,1.5,3.0,24,131,-0.024750912163242763,0.44274809160305345,-0.5585683751019711,-0.004972128290380382
USDJPY,1h,wick,long,12,1.5,3.0,4,101,-0.0023772117145090645,0.49504950495049505,-0.08493368124155769,-0.0014077442338620314
USDJPY,1h,wick,long,12,1.5,3.0,24,97,0.016737834132163558,0.5051546391752577,0.3189435186093858,0.004335104981273808
USDJPY,1h,wick,short,12,1.5,3.0,4,88,0.017204270413326287,0.45454545454545453,0.5494690275517395,0.023580932478010297
USDJPY,1h,wick,short,12,1.5,3.0,24,87,0.03922273696374711,0.5517241379310345,0.7571717345494996,0.058969108077440296
USDJPY,1h,capit,long,12,2.0,1.5,4,795,-0.012706446185096464,0.5056603773584906,-1.331813151954853,-0.01174750938149227
USDJPY,1h,capit,long,12,2.0,1.5,24,646,-0.014381085728014935,0.4953560371517028,-0.6614455277170805,-0.026788131308952596
USDJPY,1h,capit,short,12,2.0,1.5,4,705,-0.01586839814094907,0.4553191489361702,-1.493056294900363,-0.009460511244229398
USDJPY,1h,capit,short,12,2.0,1.5,24,590,-0.029325682795847397,0.47627118644067795,-1.3478383135736525,-0.009550556750692975
USDJPY,1h,wick,long,12,2.0,1.5,4,401,-0.0168849675273207,0.49625935162094764,-1.005428192297858,-0.015930899349007092
USDJPY,1h,wick,long,12,2.0,1.5,24,363,-0.018903855516841223,0.46831955922865015,-0.6770004102029918,-0.031322317048312495
USDJPY,1h,wick,short,12,2.0,1.5,4,332,0.018910730484785223,0.49096385542168675,1.1858641025577492,0.02529907496001657
USDJPY,1h,wick,short,12,2.0,1.5,24,304,0.05000161940312962,0.5493421052631579,1.5194612651550408,0.06976511202618768
USDJPY,1h,capit,long,12,2.0,2.0,4,514,-0.012274673983462943,0.5136186770428015,-0.9779624990833361,-0.0113235150411368
USDJPY,1h,capit,long,12,2.0,2.0,24,447,-0.02052495107338748,0.4966442953020134,-0.8031137467304107,-0.032947681659578246
USDJPY,1h,capit,short,12,2.0,2.0,4,449,-0.023919073579716656,0.41870824053452116,-1.6741197678932924,-0.01750303410728305
USDJPY,1h,capit,short,12,2.0,2.0,24,394,-0.03929560676925671,0.4746192893401015,-1.4921276521877096,-0.019516909163194936
USDJPY,1h,wick,long,12,2.0,2.0,4,263,-0.02422296885031674,0.5019011406844106,-1.0606884782970247,-0.023277374682455915
USDJPY,1h,wick,long,12,2.0,2.0,24,242,-0.029192124309782113,0.4669421487603306,-0.8850193735279355,-0.04162054047129333
USDJPY,1h,wick,short,12,2.0,2.0,4,209,0.024360983525373633,0.49282296650717705,1.0682669947965548,0.03073908903910231
USDJPY,1h,wick,short,12,2.0,2.0,24,198,0.005298282922929847,0.5151515151515151,0.1280637896190938,0.02505000761261817
USDJPY,1h,capit,long,12,2.0,3.0,4,141,-0.009847740066456898,0.48226950354609927,-0.5170747122426498,-0.008902760350191028
USDJPY,1h,capit,long,12,2.0,3.0,24,131,-0.007457108244650346,0.4732824427480916,-0.17538376924038274,-0.01988036832030533
USDJPY,1h,capit,short,12,2.0,3.0,4,125,-0.026176826674462163,0.4,-1.1409857057855592,-0.019760275634958364
USDJPY,1h,capit,short,12,2.0,3.0,24,123,-0.02217486394085798,0.45528455284552843,-0.470538577191244,-0.0023891233733469054
USDJPY,1h,wick,long,12,2.0,3.0,4,70,-0.009043591983930517,0.4714285714285714,-0.23696594333612644,-0.00804755199638803
USDJPY,1h,wick,long,12,2.0,3.0,24,68,-0.053622182043996304,0.4117647058823529,-0.8062272966315124,-0.06600079112093038
USDJPY,1h,wick,short,12,2.0,3.0,4,73,0.007510092307406121,0.4246575342465753,0.20736186590564146,0.013896685843967511
USDJPY,1h,wick,short,12,2.0,3.0,24,73,0.02613187705552947,0.5342465753424658,0.43741115135198505,0.0458874801611643
USDJPY,1h,capit,long,12,3.0,1.5,4,348,-0.03409260349593866,0.47988505747126436,-1.9502397274753314,-0.03313695236410512
USDJPY,1h,capit,long,12,3.0,1.5,24,324,-0.03309542420953067,0.49691358024691357,-1.0433780354942723,-0.04551726266388951
USDJPY,1h,capit,short,12,3.0,1.5,4,285,-0.03490201993055687,0.40350877192982454,-1.6513271527314177,-0.02849005214135357
USDJPY,1h,capit,short,12,3.0,1.5,24,264,-0.05851032478711364,0.4583333333333333,-1.5922740346034914,-0.03872398501331943
USDJPY,1h,wick,long,12,3.0,1.5,4,126,-0.059594995620170316,0.42857142857142855,-1.311445420640085,-0.05864465903062873
USDJPY,1h,wick,long,12,3.0,1.5,24,122,-0.10807801317628128,0.4098360655737705,-1.9850435068146122,-0.12050183404631284
USDJPY,1h,wick,short,12,3.0,1.5,4,125,0.03744365565892343,0.496,1.1333868994313523,0.04380894515793985
USDJPY,1h,wick,short,12,3.0,1.5,24,123,0.03681863972513784,0.5121951219512195,0.5659471605739379,0.05655355385780776
USDJPY,1h,capit,long,12,3.0,2.0,4,270,-0.03868826599525537,0.4666666666666667,-1.8642063696687015,-0.037737037287680145
USDJPY,1h,capit,long,12,3.0,2.0,24,254,-0.057486061934189446,0.46062992125984253,-1.5539746587098224,-0.06991343857612259
USDJPY,1h,capit,short,12,3.0,2.0,4,227,-0.03084260776110684,0.41409691629955947,-1.2572180562537383,-0.024422642444737575
USDJPY,1h,capit,short,12,3.0,2.0,24,213,-0.03679191597919276,0.4694835680751174,-0.8943380688250104,-0.017000789758804348
USDJPY,1h,wick,long,12,3.0,2.0,4,103,-0.07032108239145164,0.44660194174757284,-1.3199732829271036,-0.06937357295560462
USDJPY,1h,wick,long,12,3.0,2.0,24,101,-0.07323363376052923,0.4158415841584158,-1.2507412147546675,-0.0856598917827735
USDJPY,1h,wick,short,12,3.0,2.0,4,102,0.03949240306162238,0.5098039215686274,1.0113523127687467,0.04586509277997564
USDJPY,1h,wick,short,12,3.0,2.0,24,101,-0.0321706533265227,0.49504950495049505,-0.47998022509709926,-0.012429196533917313
USDJPY,1h,capit,long,12,3.0,3.0,4,101,-0.024336632704541828,0.45544554455445546,-0.9938370343676931,-0.023394581108878425
