time,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2023-06-13 18:00:00,103093.6680,2666167204.3488,2.0057,1.2394,2.2909,4.2023
2023-06-13 19:00:00,103323.2100,2673980850.4939,2.0065,1.2387,2.2982,1.2400
2023-06-13 20:00:00,103270.8530,2671193788.8947,2.0169,1.2383,2.3032,1.0710
2023-06-13 21:00:00,103375.8030,2673815059.2593,2.0203,1.2390,2.3071,2.3680
2023-06-13 22:00:00,103540.7130,2674708239.9232,2.0276,1.2395,2.3060,1.1606
2023-06-13 23:00:00,103262.8940,2674498628.3106,2.0469,1.2357,2.3359,2.4882
2023-06-14 00:00:00,103450.5110,2686423559.7502,2.0396,1.2304,2.3650,0.8254
2023-06-14 01:00:00,103868.7430,2702896908.1755,2.0339,1.2292,2.3602,2.0020
2023-06-14 02:00:00,103914.6580,2702720497.0788,2.0174,1.2364,2.3294,0.4883
2023-06-14 03:00:00,104049.1740,2702261097.9540,1.9821,1.2357,2.2673,0.7658
2023-06-14 04:00:00,103956.8260,2699425664.6090,1.9818,1.2350,2.2638,1.0814
2023-06-14 05:00:00,103613.6780,2678517189.9780,1.9783,1.2376,2.2314,0.5364
2023-06-14 06:00:00,103977.4860,2690194603.5871,2.0034,1.2389,2.2741,0.8326
2023-06-14 07:00:00,104143.3450,2695344326.2795,2.0006,1.2401,2.2736,1.1128
2023-06-14 08:00:00,104397.7570,2705432103.9947,2.0041,1.2350,2.2870,0.9330
2023-06-14 09:00:00,104001.0530,2700832897.8469,1.9830,1.2370,2.2668,1.4119
2023-06-14 10:00:00,103865.6020,2694284223.2359,1.9627,1.2367,2.2202,0.8418
2023-06-14 11:00:00,103426.7970,2685518154.8238,1.9598,1.2374,2.2323,0.7360
2023-06-14 12:00:00,103422.6960,2692403420.5951,1.9418,1.2376,2.2080,1.6845
2023-06-14 13:00:00,103396.9710,2687855959.6305,1.9051,1.2360,2.1477,2.5902
2023-06-14 14:00:00,103487.5020,2690575860.3667,1.8979,1.2346,2.1359,1.1280
2023-06-14 15:00:00,103463.4540,2685099941.0459,1.9001,1.2322,2.1308,0.7630
2023-06-14 16:00:00,103298.7910,2682865869.9729,1.9074,1.2345,2.1329,1.6282
2023-06-14 17:00:00,101995.9490,2651394893.8499,1.9552,1.2421,2.1857,1.6679
2023-06-14 18:00:00,103633.3480,2687077990.2876,2.0069,1.2390,2.2670,0.7925
2023-06-14 19:00:00,102884.7820,2660981184.6948,1.9909,1.2440,2.2414,0.9789
2023-06-14 20:00:00,99721.7880,2490431989.1544,2.4377,1.2284,2.5860,0.9930
2023-06-14 21:00:00,101678.4410,2550268153.6297,2.5930,1.2030,2.8294,0.9195
2023-06-14 22:00:00,102739.3630,2572305979.3036,2.6255,1.2047,2.8802,1.5926
2023-06-14 23:00:00,103676.1040,2603313569.8735,2.7146,1.2045,3.0346,0.5426
2023-06-15 00:00:00,104400.0520,2629524109.7240,2.7359,1.2052,3.0993,0.8865
2023-06-15 01:00:00,104909.7360,2629662937.7981,2.7059,1.2052,3.0403,1.5433
2023-06-15 02:00:00,105334.0310,2641956565.3327,2.7318,1.2036,3.1053,0.9522
2023-06-15 03:00:00,106155.9170,2661944543.5086,2.7392,1.2042,3.1239,1.1383
2023-06-15 04:00:00,106999.0820,2676892333.5678,2.5926,1.1909,3.1271,0.6154
2023-06-15 05:00:00,106682.2020,2666740094.4362,2.5940,1.1927,3.1040,1.5740
2023-06-15 06:00:00,106615.7770,2659775773.5521,2.6035,1.1947,3.1141,1.7680
2023-06-15 07:00:00,107001.9820,2672802508.3780,2.5916,1.2013,3.0647,0.4918
2023-06-15 08:00:00,106559.1020,2662040158.0148,2.6035,1.1919,3.0893,0.8131
2023-06-15 09:00:00,106871.3370,2665510077.5181,2.6242,1.1871,3.1113,0.6638
2023-06-15 10:00:00,107521.9340,2676454260.7148,2.5777,1.1857,3.0485,1.1219
2023-06-15 11:00:00,108581.8130,2717320209.6641,2.6377,1.1831,3.1452,0.8421
2023-06-15 12:00:00,109662.7390,2736401968.5659,2.6434,1.1853,3.1333,1.4518
2023-06-15 13:00:00,110794.4650,2777484284.1920,2.6572,1.1763,3.1941,1.3508
2023-06-15 14:00:00,110785.4370,2772627131.7990,2.6571,1.1803,3.1871,0.6195
2023-06-15 15:00:00,111407.4270,2780553668.6150,2.6582,1.1755,3.1617,1.0786
2023-06-15 16:00:00,111310.9630,2778188063.3244,2.6557,1.1717,3.1708,0.8713
2023-06-15 17:00:00,111675.4580,2799400584.9386,2.6136,1.1679,3.1354,1.2717
2023-06-15 18:00:00,108993.7060,2760665771.4475,2.5163,1.1768,3.1444,1.4424
2023-06-15 19:00:00,107596.2200,2732338775.2244,2.2447,1.1723,2.7595,1.1467
2023-06-15 20:00:00,106091.5570,2692412751.8574,2.2132,1.1725,2.6972,1.7560
2023-06-15 21:00:00,104655.1010,2675277415.8428,2.0423,1.1777,2.5056,0.7593
2023-06-15 22:00:00,104038.5830,2662388954.4032,1.9924,1.1800,2.4484,0.8551
2023-06-15 23:00:00,104064.0980,2661558584.9625,1.9227,1.1893,2.3307,1.1994
2023-06-16 00:00:00,104041.5890,2653553611.2719,1.9078,1.1949,2.2571,0.7789
2023-06-16 01:00:00,103993.9250,2652323459.5550,1.9106,1.1990,2.2573,0.9656
2023-06-16 02:00:00,104000.5240,2655578139.8640,2.0135,1.2174,2.2405,2.7709
2023-06-16 03:00:00,104089.8130,2662366406.4343,2.0252,1.2177,2.2509,1.3891
2023-06-16 04:00:00,105061.8250,2680940538.2415,2.0044,1.2135,2.2172,0.3707
2023-06-16 05:00:00,105446.0930,2689503121.6397,2.0045,1.2195,2.1957,1.8064
2023-06-16 06:00:00,105292.8710,2691911236.2987,1.9672,1.2180,2.1583,0.7044
2023-06-16 07:00:00,104998.5900,2680252365.8255,1.9472,1.2223,2.1181,0.4167
2023-06-16 08:00:00,105064.3040,2683638059.5863,1.9420,1.2224,2.1129,0.5026
2023-06-16 09:00:00,105668.4720,2704172433.7992,1.9233,1.2227,2.0906,1.3170
2023-06-16 10:00:00,106161.6190,2714541981.6681,1.9254,1.2208,2.0977,2.1143
2023-06-16 11:00:00,105654.8290,2691546203.2921,1.8952,1.2202,2.0234,0.6216
2023-06-16 12:00:00,106573.8000,2723540867.7496,1.9034,1.2106,2.0417,1.1974
2023-06-16 13:00:00,106931.7210,2728972372.1247,1.9044,1.2094,2.0376,1.5206
2023-06-16 14:00:00,103626.0410,2627591567.7709,1.9801,1.2130,2.0762,1.1135
2023-06-16 15:00:00,104927.6610,2687123948.8473,1.9160,1.2094,2.0610,1.6035
2023-06-16 16:00:00,105507.3910,2727390025.1127,1.7427,1.1892,1.9097,0.8669
2023-06-16 17:00:00,104946.1150,2757265865.1094,1.5134,1.2005,1.7174,1.4913
2023-06-16 18:00:00,103846.3990,2737744155.3966,1.3305,1.2246,1.4882,0.8307
2023-06-16 19:00:00,104346.9920,2752037538.2301,1.3022,1.2383,1.4276,0.6807
2023-06-16 20:00:00,104402.3360,2760361606.9787,1.2794,1.2454,1.4002,1.4450
2023-06-16 21:00:00,104105.6970,2737875725.4030,1.2509,1.2514,1.3446,0.6442
2023-06-16 22:00:00,104478.8900,2754457965.6232,1.2393,1.2533,1.3337,1.4000
2023-06-16 23:00:00,104683.4850,2757017539.3995,1.2226,1.2579,1.3065,1.4999
2023-06-17 00:00:00,105142.6770,2767864621.1832,1.2124,1.2527,1.2869,1.2476
2023-06-17 01:00:00,104649.0840,2745825151.2984,1.2034,1.2573,1.2480,1.4328
2023-06-17 02:00:00,104352.1730,2740621989.9336,1.2807,1.2622,1.2621,0.5777
2023-06-17 03:00:00,104866.8570,2752220175.2793,1.2761,1.2628,1.2488,0.4473
2023-06-17 04:00:00,104538.8150,2751434542.9054,1.2947,1.2649,1.2814,1.2637
2023-06-17 05:00:00,101505.8300,2707338675.8126,1.2931,1.2808,1.3858,1.2387
2023-06-17 06:00:00,105503.8890,2814416866.8728,1.2416,1.2815,1.3263,0.7105
2023-06-17 07:00:00,105034.8030,2792328036.0697,1.2275,1.2820,1.2726,0.4975
2023-06-17 08:00:00,105363.7230,2801983147.7909,1.2189,1.2844,1.2665,1.4652
2023-06-17 09:00:00,105012.5010,2792640757.4826,1.2411,1.2857,1.2912,0.7353
2023-06-17 10:00:00,105450.7130,2804391590.2146,1.2477,1.2815,1.2985,0.3401
2023-06-17 11:00:00,105162.8700,2789829597.0024,1.2475,1.2856,1.2759,1.3049
2023-06-17 12:00:00,104616.8350,2772740899.7012,1.2887,1.2863,1.3209,0.5551
2023-06-17 13:00:00,104452.3860,2772155879.2014,1.3085,1.2837,1.3588,1.1023
2023-06-17 14:00:00,104604.0520,2770710287.7552,1.2961,1.2844,1.3378,0.9328
2023-06-17 15:00:00,103041.6450,2719734237.2169,1.3201,1.2879,1.3367,0.5088
2023-06-17 16:00:00,103152.2710,2730489821.7266,1.3282,1.2847,1.3522,1.1129
2023-06-17 17:00:00,103409.9570,2729287249.5478,1.3306,1.2841,1.3475,0.5703
2023-06-17 18:00:00,103481.8460,2744804224.2270,1.3483,1.2832,1.3884,1.9846
2023-06-17 19:00:00,103315.7070,2734560132.8760,1.3570,1.2785,1.3989,0.4631
2023-06-17 20:00:00,103434.6730,2744233676.9633,1.3518,1.2808,1.4057,1.9393
2023-06-17 21:00:00,103399.4870,2742554290.6725,1.3534,1.2800,1.4063,0.9803
2023-06-17 22:00:00,103240.3890,2741603841.0284,1.3592,1.2779,1.4213,0.8909
2023-06-17 23:00:00,103336.2040,2739866446.4764,1.3517,1.2792,1.4118,0.6307
2023-06-18 00:00:00,103343.6010,2732074110.9168,1.3352,1.2837,1.3756,1.6499
2023-06-18 01:00:00,103324.1130,2736477138.3372,1.3412,1.2841,1.3853,2.4128
2023-06-18 02:00:00,103077.6580,2728255788.4548,1.3446,1.2809,1.3799,0.8383
2023-06-18 03:00:00,103191.5380,2738084269.2920,1.3528,1.2837,1.3944,0.7524
2023-06-18 04:00:00,103809.1650,2753019055.8000,1.3500,1.2818,1.3907,0.8386
2023-06-18 05:00:00,103710.2390,2751322046.2366,1.3450,1.2780,1.4083,0.3799
2023-06-18 06:00:00,103806.4190,2754195068.5398,1.3403,1.2810,1.3958,0.5269
2023-06-18 07:00:00,104560.5720,2778833129.6436,1.3153,1.2741,1.3732,0.5563
2023-06-18 08:00:00,104524.1910,2769023608.5389,1.3216,1.2699,1.3672,0.5513
2023-06-18 09:00:00,104277.3110,2763876443.8992,1.3391,1.2727,1.3850,1.2673
2023-06-18 10:00:00,104714.5290,2772840727.9200,1.3403,1.2728,1.3783,0.4156
2023-06-18 11:00:00,105059.4530,2783403124.0008,1.3355,1.2706,1.3721,1.7862
2023-06-18 12:00:00,104866.4370,2782746258.8757,1.3241,1.2691,1.3632,1.2092
2023-06-18 13:00:00,105073.7790,2783538719.7071,1.3343,1.2686,1.3682,1.5524
2023-06-18 14:00:00,105121.9730,2789558724.3172,1.3312,1.2652,1.3617,0.6275
2023-06-18 15:00:00,105586.7700,2803058984.7732,1.3257,1.2653,1.3523,1.3558
2023-06-18 16:00:00,105804.6030,2816197750.7126,1.3089,1.2603,1.3402,1.6739
2023-06-18 17:00:00,106556.3240,2835278914.0292,1.2946,1.2615,1.3243,0.7038
2023-06-18 18:00:00,106800.8820,2841824734.0187,1.2865,1.2610,1.3161,1.0708
2023-06-18 19:00:00,107188.1160,2854955469.6600,1.2825,1.2588,1.3105,1.1630
2023-06-18 20:00:00,105402.8560,2790930603.1672,1.2987,1.2589,1.3135,1.6629
2023-06-18 21:00:00,105281.9670,2781339799.5565,1.2938,1.2553,1.2999,0.8196
2023-06-18 22:00:00,105241.9220,2780491579.2400,1.3074,1.2592,1.3145,0.5995
2023-06-18 23:00:00,104265.9110,2744664561.3907,1.3174,1.2575,1.3042,0.7499
2023-06-19 00:00:00,103992.7190,2735018958.8728,1.3381,1.2656,1.3267,0.5538
2023-06-19 01:00:00,104052.0820,2750460709.5470,1.3562,1.2719,1.3552,1.8578
2023-06-19 02:00:00,103990.8870,2750070203.9811,1.3076,1.2531,1.3614,0.9322
2023-06-19 03:00:00,104229.0870,2751658319.7087,1.2973,1.2554,1.3426,1.4668
2023-06-19 04:00:00,104483.9720,2758615722.3690,1.3125,1.2554,1.3549,0.7322
2023-06-19 05:00:00,104843.9410,2773384349.3025,1.3145,1.2573,1.3653,1.5942
2023-06-19 06:00:00,105047.3980,2775362759.8998,1.3174,1.2553,1.3678,0.7389
2023-06-19 07:00:00,105380.3530,2783869126.8002,1.3227,1.2574,1.3716,0.9090
2023-06-19 08:00:00,105634.6260,2788437222.5220,1.3119,1.2568,1.3617,0.9812
2023-06-19 09:00:00,106157.8380,2801153754.7272,1.3086,1.2547,1.3526,1.3383
2023-06-19 10:00:00,106290.9120,2804273131.2960,1.3050,1.2550,1.3487,1.0028
2023-06-19 11:00:00,106537.5690,2815469651.6828,1.3081,1.2519,1.3516,0.8257
2023-06-19 12:00:00,106755.1880,2832097706.9332,1.2811,1.2520,1.3458,0.8867
2023-06-19 13:00:00,107575.6790,2852441988.1551,1.2667,1.2485,1.3226,0.5941
2023-06-19 14:00:00,107777.4670,2847265123.2060,1.2835,1.2500,1.3258,0.9501
2023-06-19 15:00:00,107632.9630,2845589512.4977,1.2885,1.2493,1.3348,1.0803
2023-06-19 16:00:00,107164.8680,2837276847.5342,1.2933,1.2470,1.3361,0.9215
2023-06-19 17:00:00,109820.5720,2924683365.9513,1.2291,1.2511,1.2798,1.0822
2023-06-19 18:00:00,107248.9100,2849506846.8858,1.2050,1.2686,1.2814,0.7605
2023-06-19 19:00:00,107552.5110,2869529235.6659,1.2418,1.2648,1.3349,1.6827
2023-06-19 20:00:00,108131.2510,2889148082.3439,1.2236,1.2631,1.3130,0.6182
2023-06-19 21:00:00,108212.2440,2895586509.8496,1.2167,1.2640,1.2988,2.8796
2023-06-19 22:00:00,108658.9380,2907442621.1197,1.2012,1.2606,1.2811,1.0525
2023-06-19 23:00:00,109297.5170,2926842940.4771,1.1891,1.2575,1.2674,1.5295
2023-06-20 00:00:00,109050.9570,2939162522.3859,1.1661,1.2583,1.2607,1.1191
2023-06-20 01:00:00,111169.1910,2990351185.6281,1.1229,1.2645,1.2093,1.5378
2023-06-20 02:00:00,111757.7800,3005345516.6480,1.1138,1.2642,1.2024,0.8924
2023-06-20 03:00:00,111890.5180,3008363496.3030,1.1598,1.2615,1.1919,0.4987
2023-06-20 04:00:00,112417.4230,3028512266.2252,1.1483,1.2655,1.1752,0.4505
2023-06-20 05:00:00,112441.1950,3020047096.3715,1.1364,1.2591,1.1484,0.4855
2023-06-20 06:00:00,110468.1740,2958459141.2677,1.1549,1.2564,1.1466,0.4394
2023-06-20 07:00:00,110594.1290,2966477381.5799,1.1613,1.2520,1.1626,1.6431
2023-06-20 08:00:00,110716.3360,2959857311.7232,1.1541,1.2508,1.1397,0.7455
2023-06-20 09:00:00,110461.1310,2957268095.3137,1.1662,1.2542,1.1486,0.6857
2023-06-20 10:00:00,110335.6760,2953454341.6004,1.1779,1.2511,1.1637,0.9506
2023-06-20 11:00:00,110852.4370,2977097389.0468,1.1940,1.2471,1.1911,2.0299
2023-06-20 12:00:00,112935.9650,3030207464.1080,1.1488,1.2354,1.1367,0.7339
2023-06-20 13:00:00,113572.3680,3053995047.2304,1.1274,1.2316,1.1186,0.9076
2023-06-20 14:00:00,113120.5870,3027514142.2332,1.1521,1.2365,1.1260,1.4546
2023-06-20 15:00:00,112478.3160,3039283256.1181,1.1094,1.2311,1.1052,1.2124
2023-06-20 16:00:00,116422.9290,3176750967.5727,0.9707,1.2133,0.9835,0.9337
2023-06-20 17:00:00,116435.9320,3231558029.5411,0.8981,1.2241,0.9580,0.8578
2023-06-20 18:00:00,118214.6050,3318804106.6120,0.8456,1.2404,0.8918,1.2895
2023-06-20 19:00:00,118982.4060,3324554924.4208,0.8374,1.2270,0.8558,1.2414
2023-06-20 20:00:00,118453.3370,3329113474.4850,0.8242,1.2303,0.8606,0.7430
2023-06-20 21:00:00,118468.6870,3333294211.7755,0.8112,1.2369,0.8467,0.7429
2023-06-20 22:00:00,120461.0860,3400692903.7970,0.7931,1.2356,0.8226,1.2704
2023-06-20 23:00:00,121586.0720,3448212211.0160,0.7755,1.2197,0.8152,1.5303
2023-06-21 00:00:00,121785.3190,3464897657.3606,0.7666,1.2136,0.8011,1.3905
2023-06-21 01:00:00,117248.4840,3374446544.0652,0.7858,1.2364,0.8671,1.2508
2023-06-21 02:00:00,117978.6060,3394338877.5048,0.8497,1.2647,0.8643,1.6427
2023-06-21 03:00:00,117850.1300,3383606867.4430,0.8371,1.2803,0.8341,1.3396
2023-06-21 04:00:00,119431.3710,3432887555.4756,0.8345,1.2922,0.8282,1.0310
2023-06-21 05:00:00,120667.7810,3486959523.2647,0.8365,1.2968,0.8427,1.5979
2023-06-21 06:00:00,121812.0960,3509601385.1136,0.8261,1.2920,0.8207,0.7532
2023-06-21 07:00:00,122720.8480,3542803616.7424,0.8238,1.2938,0.8172,0.6893
2023-06-21 08:00:00,124350.5080,3583346413.7820,0.8001,1.2966,0.7842,1.1516
2023-06-21 09:00:00,125036.0470,3612766534.8086,0.7988,1.3003,0.7825,0.7646
2023-06-21 10:00:00,124621.4830,3597610357.6889,0.8012,1.2943,0.8075,1.1799
2023-06-21 11:00:00,125073.6710,3621620710.1089,0.7911,1.2978,0.7909,0.6787
2023-06-21 12:00:00,125759.8120,3637766049.8556,0.7771,1.2999,0.7758,1.1649
2023-06-21 13:00:00,126085.6490,3699116233.1731,0.7805,1.2847,0.8063,1.0162
2023-06-21 14:00:00,124856.3240,3667754402.5592,0.7808,1.2781,0.8090,0.7763
2023-06-21 15:00:00,124296.3600,3710976833.2031,0.7622,1.2965,0.8034,1.3964
2023-06-21 16:00:00,117508.1410,3563501819.5544,0.7729,1.3529,0.8072,0.8117
2023-06-21 17:00:00,117093.0570,3517868552.4887,0.7742,1.3717,0.7870,1.5739
2023-06-21 18:00:00,116674.5610,3516497341.7437,0.7947,1.3792,0.8158,0.9359
2023-06-21 19:00:00,116469.7730,3509815033.8136,0.7904,1.3854,0.8048,1.1770
2023-06-21 20:00:00,117236.3090,3505885965.8941,0.7819,1.3816,0.7769,0.9571
2023-06-21 21:00:00,116548.0690,3478528631.7947,0.7773,1.3840,0.7643,0.5706
2023-06-21 22:00:00,117061.5060,3520402376.0886,0.7939,1.3837,0.7958,0.7803
2023-06-21 23:00:00,116876.6390,3512143001.9500,0.7925,1.3858,0.7892,0.6075
2023-06-22 00:00:00,116574.2230,3511157309.6485,0.8019,1.3957,0.7993,0.6548
2023-06-22 01:00:00,116591.7070,3514739303.7504,0.8084,1.4019,0.8073,1.0094
2023-06-22 02:00:00,116097.2770,3532161791.6507,0.8178,1.3948,0.8465,0.8673
2023-06-22 03:00:00,116060.4750,3513649638.2925,0.8365,1.3586,0.8281,0.7903
2023-06-22 04:00:00,116637.9220,3533394217.6914,0.8437,1.3631,0.8310,1.7654
2023-06-22 05:00:00,117137.4960,3542132455.2936,0.8410,1.3647,0.8250,0.4597
2023-06-22 06:00:00,117638.4980,3542863256.3555,0.8277,1.3668,0.7946,1.8667
2023-06-22 07:00:00,118284.6150,3560050183.4289,0.8351,1.3742,0.7994,1.3976
2023-06-22 08:00:00,118571.6230,3568604673.6832,0.8381,1.3778,0.8009,1.6668
2023-06-22 09:00:00,118594.9970,3571270390.9343,0.8456,1.3799,0.8126,1.3134
2023-06-22 10:00:00,118227.1470,3570060895.7510,0.8532,1.3763,0.8272,1.3912
2023-06-22 11:00:00,118465.8650,3542812328.1073,0.8240,1.3803,0.7697,0.6987
2023-06-22 12:00:00,118555.8300,3568122940.1689,0.8322,1.3742,0.7811,0.6094
2023-06-22 13:00:00,117790.4150,3563148274.7085,0.8309,1.3854,0.8003,0.7563
2023-06-22 14:00:00,115451.2320,3423665145.8380,0.8305,1.3971,0.7560,0.8951
2023-06-22 15:00:00,114827.7380,3427094146.4133,0.8528,1.3891,0.7850,1.4485
2023-06-22 16:00:00,114680.7480,3432440659.9392,0.8390,1.3944,0.7718,0.9359
2023-06-22 17:00:00,115163.9740,3467276314.4102,0.8357,1.3941,0.7740,0.7495
2023-06-22 18:00:00,115293.5000,3464765673.9500,0.8160,1.4036,0.7499,1.0183
2023-06-22 19:00:00,115734.9160,3490218310.9734,0.8085,1.4098,0.7422,1.3814
2023-06-22 20:00:00,116246.6160,3503673006.2400,0.8010,1.4073,0.7368,0.8973
2023-06-22 21:00:00,116827.8250,3512393510.2775,0.7979,1.4101,0.7277,2.5139
2023-06-22 22:00:00,117339.1800,3510846464.3290,0.7910,1.4101,0.7141,0.5158
2023-06-22 23:00:00,117868.6970,3524556925.1728,0.7923,1.4117,0.7146,0.5947
2023-06-23 00:00:00,119017.5300,3569779655.9451,0.8029,1.4378,0.7286,0.8492
2023-06-23 01:00:00,119383.8450,3576011754.7455,0.8090,1.4435,0.7305,0.5270
2023-06-23 02:00:00,119240.1830,3572595289.7700,0.8163,1.4476,0.7360,1.0392
2023-06-23 03:00:00,119673.1530,3590361243.1948,0.7750,1.4240,0.7315,1.1306
2023-06-23 04:00:00,120417.3360,3612512963.6883,0.7793,1.4253,0.7363,0.4015
2023-06-23 05:00:00,120750.5600,3626839670.0480,0.7734,1.4251,0.7303,1.6004
2023-06-23 06:00:00,120968.9630,3627714037.6144,0.7767,1.4275,0.7314,0.7045
2023-06-23 07:00:00,121258.2550,3629299502.3151,0.7834,1.4322,0.7357,1.2927
2023-06-23 08:00:00,121543.6830,3647878403.5107,0.7997,1.4323,0.7548,0.5924
2023-06-23 09:00:00,121033.8370,3645636640.4062,0.7957,1.4388,0.7614,2.3881
2023-06-23 10:00:00,121470.2420,3656913391.0766,0.8089,1.4379,0.7800,1.8558
2023-06-23 11:00:00,121559.0620,3659507910.3851,0.8164,1.4339,0.7862,1.2297
2023-06-23 12:00:00,121252.3260,3651816928.3050,0.8124,1.4258,0.7894,1.3781
2023-06-23 13:00:00,121292.1690,3642112733.8644,0.8186,1.4128,0.7861,1.0619
2023-06-23 14:00:00,121055.7060,3657298672.9602,0.7952,1.4263,0.7712,0.9129
2023-06-23 15:00:00,119492.4660,3729582735.0143,0.7625,1.4201,0.8023,1.4314
2023-06-23 16:00:00,117789.9560,3661219221.9821,0.7749,1.3952,0.8043,1.4020
2023-06-23 17:00:00,117433.2430,3667364123.2290,0.7523,1.4073,0.7749,1.4369
2023-06-23 18:00:00,117671.2190,3639394296.8415,0.7558,1.4144,0.7667,0.8551
2023-06-23 19:00:00,116940.1790,3608762229.9221,0.7662,1.4188,0.7683,1.7171
2023-06-23 20:00:00,117381.8160,3627655952.1313,0.7710,1.4266,0.7778,1.2126
2023-06-23 21:00:00,115974.5450,3554654596.6135,0.7676,1.4234,0.7591,1.2790
2023-06-23 22:00:00,115468.8370,3535632695.1726,0.7706,1.4237,0.7596,0.9505
2023-06-23 23:00:00,115129.5130,3523987750.4657,0.7750,1.4206,0.7619,2.1951
2023-06-24 00:00:00,114768.7040,3501535774.6880,0.7826,1.4259,0.7700,1.0818
2023-06-24 01:00:00,114866.0230,3512048880.1645,0.7866,1.4267,0.7776,2.4455
2023-06-24 02:00:00,114691.7400,3524144564.1540,0.7945,1.4288,0.8065,1.1333
2023-06-24 03:00:00,114627.8700,3522124710.3420,0.8246,1.4183,0.8109,0.6451
2023-06-24 04:00:00,114522.8320,3516068535.7808,0.8217,1.4223,0.8086,0.7454
2023-06-24 05:00:00,114584.1540,3518123113.9236,0.8229,1.4198,0.8133,0.9325
2023-06-24 06:00:00,114812.4600,3526245664.6003,0.8202,1.4186,0.8107,2.1175
2023-06-24 07:00:00,114401.2910,3498192019.2906,0.8212,1.4216,0.8052,0.6521
2023-06-24 08:00:00,115086.6610,3517428146.1413,0.8284,1.4248,0.8125,0.7497
2023-06-24 09:00:00,115320.3310,3531454496.2130,0.8399,1.4289,0.8263,1.7065
2023-06-24 10:00:00,114948.2130,3530815824.8914,0.8493,1.4280,0.8492,1.3054
2023-06-24 11:00:00,115097.7840,3530266051.0974,0.8459,1.4307,0.8425,2.2504
2023-06-24 12:00:00,115149.7000,3536293346.8800,0.8529,1.4254,0.8580,0.9353
2023-06-24 13:00:00,115139.7840,3524161021.3932,0.8533,1.4244,0.8533,1.2527
2023-06-24 14:00:00,114794.6030,3519407377.1549,0.8612,1.4254,0.8644,0.9242
2023-06-24 15:00:00,113011.9400,3430759968.5500,0.8557,1.4361,0.8286,0.7196
2023-06-24 16:00:00,113283.2490,3451151524.1352,0.8598,1.4438,0.8345,1.5195
2023-06-24 17:00:00,113237.9110,3463764619.3715,0.8591,1.4456,0.8406,1.3678
2023-06-24 18:00:00,113584.2900,3481642449.2250,0.8534,1.4458,0.8324,0.4876
2023-06-24 19:00:00,113697.2540,3481534984.4594,0.8460,1.4497,0.8204,1.3024
2023-06-24 20:00:00,113891.1600,3479117613.8563,0.8385,1.4472,0.8089,1.6760
2023-06-24 21:00:00,113131.2320,3453398735.5392,0.8537,1.4518,0.8264,1.1646
2023-06-24 22:00:00,113532.9930,3462257576.6089,0.8570,1.4537,0.8315,1.5456
2023-06-24 23:00:00,113465.6730,3465185986.0852,0.8669,1.4530,0.8411,2.1534
2023-06-25 00:00:00,113675.0250,3466451682.3600,0.8700,1.4557,0.8450,1.1038
2023-06-25 01:00:00,114183.8240,3493955657.8824,0.8702,1.4587,0.8481,1.0852
2023-06-25 02:00:00,114146.6950,3497032392.0285,0.8544,1.4474,0.8543,0.8082
2023-06-25 03:00:00,114033.9000,3508823103.0000,0.8538,1.4528,0.8650,1.9321
2023-06-25 04:00:00,114909.2890,3546100658.5400,0.8407,1.4302,0.8599,0.5450
2023-06-25 05:00:00,115711.8220,3571886518.0657,0.8287,1.4181,0.8435,0.8894
2023-06-25 06:00:00,115451.7350,3562477945.3793,0.8158,1.4199,0.8318,1.9820
2023-06-25 07:00:00,115310.6460,3540624916.4946,0.8222,1.4112,0.8297,1.9773
2023-06-25 08:00:00,114826.8910,3531366699.1228,0.8331,1.4118,0.8438,2.1438
2023-06-25 09:00:00,114950.7910,3529276660.6775,0.8450,1.4150,0.8518,1.5799
2023-06-25 10:00:00,114524.2010,3510842453.4359,0.8524,1.4154,0.8556,0.8180
2023-06-25 11:00:00,114760.4270,3517016902.0982,0.8553,1.4167,0.8651,1.5760
2023-06-25 12:00:00,115126.9340,3530510401.0497,0.8586,1.4082,0.8727,1.6499
2023-06-25 13:00:00,114899.9530,3523165768.8437,0.8609,1.4163,0.8700,1.1030
2023-06-25 14:00:00,115734.9920,3540541728.2656,0.8623,1.4107,0.8736,0.8872
2023-06-25 15:00:00,116199.8890,3551359107.5625,0.8813,1.3999,0.8918,0.6341
2023-06-25 16:00:00,115382.6270,3530246855.6920,0.8935,1.4016,0.9055,0.7110
2023-06-25 17:00:00,115498.3740,3524968462.7430,0.8863,1.4015,0.9001,1.3536
2023-06-25 18:00:00,115300.7080,3508958498.2333,0.8988,1.4040,0.8985,0.6690
2023-06-25 19:00:00,115383.9310,3505796884.8821,0.8967,1.4006,0.8938,1.1897
2023-06-25 20:00:00,114618.5530,3473291286.0698,0.8941,1.3933,0.8916,0.5318
2023-06-25 21:00:00,114262.9550,3478175776.4955,0.9020,1.3943,0.9005,1.1597
2023-06-25 22:00:00,113370.1590,3458125475.4186,0.9200,1.3995,0.9280,1.9959
2023-06-25 23:00:00,113831.6880,3466013813.8740,0.9259,1.3950,0.9347,0.8480
2023-06-26 00:00:00,113967.7370,3467833094.9834,0.9239,1.3935,0.9344,0.7021
2023-06-26 01:00:00,113905.0970,3439680020.1266,0.9187,1.3954,0.8928,1.3631
